OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
26,3109,38.5787010,38.5980988,40.0000000,0.0000000,1.0000000,5.0000000,45.6337967,1.0000000,0.0000000,1.0000000,18.0762997,11.4108734,11.4084492,101.0795441,88.3280869,3000003.2500000,858.3337402,56.4885139,78.0000000,3069.8754883,3427.7932129,4604.0000000,54.0000000,171.0000000,110.5411072,73.5507889,1.4064562,90843.3906250,1380.4807129,329.1822510,165.1136169,1.6693888,155.2731781,97.5078964,8561743.0000000,1178.8612061,39.8181839,314.0000000,18119.5390625,12121.9208984,6914.0000000,210.0000000,666.0000000,185.4127655,109.2089767,1.6074817,1221866.6250000,4210.4985352,873.5378418,297.1271057,1.1546048,488.9344482,195.1917419,128553400.0000000,2830.5292969,27.8826389,852.0000000,44897.2187500,31771.9843750,58639.0000000,524.0000000,1685.0000000,1056.6619873,611.6681519,1.7174385,2905671.0000000,6444.1098633,1560.0083008,308.3238831,1.1372857,642.4646606,434.1705627,1075054976.0000000,6084.1420898,27.3128090,1637.0000000,69924.5625000,61196.8671875,223949.0000000,989.0000000,3162.0000000,1245.0441895,704.0095215,1.7610952,3881853.7500000,7188.0361328,1641.6386719,328.5874634,1.0591842,745.6732178,638.8449707,2854235136.0000000,8176.6821289,39.1921158,2227.0000000,90343.6250000,88945.6484375,402434.0000000,1242.0000000,3965.0000000,1379.1912842,749.4536743,1.8224418,4428862.5000000,7631.3120117,1652.1542969,347.5356445,1.0463967,903.1195068,815.7870483,6037028864.0000000,9842.7783203,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1712.6621094,840.4150391,2.0057175,5539375.0000000,8738.8583984,1652.1542969,347.5356445,1.0970812,0,3109,,,no_53,,,,,0.0000000,1.0000000,,45.633793952144025
27,3113,38.5980988,38.5894012,235.0000000,0.0000000,1.0000000,5.0000000,40.5268059,1.0000000,0.0000000,1.0000000,14.0460157,10.1317015,10.1327887,97.5954208,148.7983551,4564988.5000000,1128.3040771,328.8515320,73.0000000,2779.9829102,3334.6618652,4599.0000000,51.0000000,162.0000000,100.4236221,63.0778351,1.5580397,75027.1093750,1178.1574707,353.8283691,161.6203156,1.4722400,150.1001282,157.7455139,8367988.5000000,1223.8930664,231.6778259,296.0000000,17467.7343750,11729.9580078,6817.0000000,192.0000000,609.0000000,168.2669373,94.7824631,1.7013614,1208733.2500000,4180.7299805,866.4023438,294.3278503,1.1507049,483.9396057,240.7423553,71440040.0000000,1599.4752197,156.9807587,810.0000000,43491.1562500,30839.7773438,50986.0000000,497.0000000,1601.0000000,1072.3762207,581.8230591,1.8302538,2740861.7500000,6363.1503906,1544.3005371,306.8437195,1.1755670,645.4992065,472.0266724,506478048.0000000,2601.8200684,151.2763214,1583.0000000,68562.0390625,59485.5312500,211085.0000000,960.0000000,3072.0000000,1271.2675781,676.9558716,1.8726144,3866850.0000000,7173.8427734,1609.6708984,325.7351379,1.0590990,754.6230469,683.9653931,1241148544.0000000,3423.4470215,226.0738983,2215.0000000,90200.3593750,88571.7890625,396699.0000000,1238.0000000,3951.0000000,1413.4697266,728.0206909,1.9257133,4428862.5000000,7631.3120117,1614.5125732,346.8029480,1.0463967,915.7439575,864.7116699,2439133952.0000000,3976.7668457,235.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1755.1781006,828.5051270,2.0850768,5539375.0000000,8738.8583984,1638.7902832,199.1007538,1.0970812,0,3113,,,none,,,,,0.0000000,1.0000000,,40.526806152445907
28,3114,38.5894012,38.5844994,235.0000000,0.0000000,1.0000000,4.0000000,22.5806255,1.0000000,0.0000000,1.0000000,14.0459051,5.6451564,5.6457691,94.0631714,200.4741974,3736848.2500000,902.7280273,256.3797607,69.0000000,2622.2719727,3328.8830566,4361.0000000,49.0000000,156.0000000,91.0136185,68.7949524,1.3670405,68866.4140625,1074.6197510,380.6901550,164.1807861,1.3344193,148.6626740,210.2949982,7004283.5000000,1045.9787598,231.0376587,278.0000000,16703.7324219,11004.0380859,6720.0000000,185.0000000,584.0000000,173.8235321,96.6326294,1.7424860,1187055.8750000,4175.3569336,861.3353271,292.2600708,1.1687084,483.5725403,286.9737244,38062520.0000000,1121.6217041,152.8403168,791.0000000,42457.7265625,29697.3457031,47770.0000000,484.0000000,1555.0000000,1087.5761719,565.2520752,1.9079491,2677033.0000000,6310.6044922,1532.3538818,305.7556763,1.1838000,645.2075806,507.7610474,334676928.0000000,1907.7747803,142.6404877,1541.0000000,66783.1796875,58064.5703125,200461.0000000,937.0000000,2996.0000000,1288.9534912,656.1335449,1.9610378,3830933.0000000,7160.0083008,1588.8654785,324.8851318,1.0649093,758.7152100,725.0597534,886778368.0000000,2536.4143066,222.5456696,2204.0000000,89954.9062500,87785.5234375,390720.0000000,1236.0000000,3944.0000000,1439.4771729,713.7120972,2.0036023,4428862.5000000,7631.3120117,1591.4114990,326.6322937,1.0463967,923.5698242,910.5679321,1867425536.0000000,3044.6528320,235.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1786.5648193,820.0173340,2.1460638,5539375.0000000,8738.8583984,1670.2149658,199.0053711,1.0970812,0,3114,,,none,,,,,0.0000000,1.0000000,,22.580624844196169
29,3116,38.5901985,38.5886002,40.0000000,0.0000000,0.7500000,4.0000000,8.7201424,1.0000000,0.0000000,1.0000000,58.0632896,1.6350267,1.6351765,118.0952988,119.2173920,371013.3437500,95.0146942,33.2994652,47.0000000,1496.9034424,2872.3461914,3479.0000000,30.0000000,96.0000000,94.9383698,57.5897827,1.9662541,44629.3593750,832.8262939,213.2574463,184.0666504,1.2367398,177.9033813,131.0767670,712747.3125000,109.7764893,38.9978905,174.0000000,9233.5087891,8394.1015625,6379.0000000,108.0000000,341.0000000,151.1898346,78.6286469,2.0860910,646512.4375000,3226.0898438,719.1001587,91.8787766,1.2810503,332.3484802,138.5895081,885218.3125000,66.4008331,20.5349178,494.0000000,26795.1289062,17285.0332031,10610.0000000,315.0000000,1006.0000000,601.5017700,273.2840271,2.1648314,1781584.6250000,5336.3452148,1190.9846191,300.3647766,1.2719543,695.7450562,298.3782654,5509613.5000000,31.5821037,15.6192265,1115.0000000,53415.1523438,40527.9101562,126395.0000000,683.0000000,2192.0000000,1461.2868652,644.0460815,2.2675478,3186747.5000000,6676.9902344,1554.5535889,307.0951233,1.1132789,829.2458496,507.0888977,13096013.0000000,36.1320763,29.3207188,1958.0000000,81497.2656250,75564.9531250,317174.0000000,1135.0000000,3628.0000000,1630.2648926,716.3047485,2.2736602,4291738.5000000,7493.2939453,1612.6447754,326.6667175,1.0411240,1034.7740479,747.1980591,24999108.0000000,40.7585716,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,2024.6671143,835.9209595,2.4039969,5539375.0000000,8738.8583984,1656.5642090,199.5668793,1.0970812,0,3116,,,none,,,,,0.2500000,0.5000000,,8.720142422510845
30,3117,38.5886002,38.5844994,40.0000000,0.0000000,0.7500000,4.0000000,22.0589638,1.0000000,0.0000000,1.0000000,58.0629807,4.1360559,4.1364403,117.9683914,74.7636871,383457.3437500,101.4852371,33.2994652,47.0000000,1496.9034424,2872.3461914,3479.0000000,31.0000000,99.0000000,94.2609406,65.7796173,1.5546973,44629.3593750,832.8262939,222.5087433,187.3235474,1.2367398,177.9392090,86.5941010,698997.3125000,109.4993973,38.9958420,173.0000000,9211.7099609,8392.4111328,6378.0000000,108.0000000,341.0000000,151.4707489,88.7151031,1.7424728,646512.4375000,3226.0898438,706.3845825,92.5745239,1.2810503,333.4370422,94.2925415,1209838.3750000,84.2911377,20.5563564,502.0000000,26943.6953125,17544.6777344,10697.0000000,320.0000000,1023.0000000,601.0009155,283.6212158,1.9425763,1781584.6250000,5336.3452148,1198.2116699,299.7128601,1.2719543,694.5531616,256.9184875,15300479.0000000,83.9001007,15.8866682,1122.0000000,53467.1914062,40718.2421875,128264.0000000,689.0000000,2211.0000000,1447.0817871,648.5623169,2.2166543,3186747.5000000,6676.9902344,1560.1251221,306.5671997,1.1132789,826.6891479,464.4487305,38398100.0000000,105.4272614,29.6702232,1965.0000000,81351.7421875,75611.4765625,317669.0000000,1141.0000000,3647.0000000,1615.0871582,720.2730713,2.2340329,4244096.5000000,7471.9887695,1613.0930176,326.1200867,1.0468328,1031.9197998,704.6345825,74741408.0000000,121.8584824,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,2009.4461670,841.6868896,2.3644469,5539375.0000000,8738.8583984,1668.6330566,199.8958893,1.0970812,0,3117,,,none,,,,,0.2500000,0.5000000,,22.058963784590283
31,3118,38.5980988,38.5901985,40.0000000,0.0000000,0.5000000,4.0000000,36.6491127,1.0000000,0.0000000,1.0000000,17.6113358,4.5811391,4.5816326,116.7919388,92.4803696,1112815.3750000,262.3854370,43.4610405,52.0000000,1570.7083740,2974.7199707,4343.0000000,33.0000000,105.0000000,90.8083191,62.7465668,1.6403123,34126.5781250,744.7601318,193.4101868,181.7021790,1.2933921,158.1432037,100.9063187,1762241.3750000,271.6418152,39.0011635,181.0000000,9749.9394531,8532.4121094,6386.0000000,117.0000000,370.0000000,138.4933319,73.7421494,1.9627136,663882.3125000,3276.7055664,727.9559326,90.2971191,1.2869861,422.7614136,120.0926590,2850357.2500000,163.7458954,21.2108250,544.0000000,28266.7890625,18861.8574219,17405.0000000,346.0000000,1106.0000000,777.2547607,427.9654846,1.8719225,1819240.6250000,5394.6855469,1193.2003174,301.4089661,1.2730113,686.5537720,287.5466309,17538566.0000000,94.3364792,17.1495781,1178.0000000,55364.8046875,43195.5898438,138109.0000000,718.0000000,2299.0000000,1218.8734131,655.4920654,1.8674136,3504599.0000000,7013.3666992,1559.5341797,327.5313721,1.1168759,821.0516968,505.6718445,41564404.0000000,111.5175629,31.5556870,2036.0000000,83899.7500000,79031.8750000,336847.0000000,1172.0000000,3744.0000000,1384.0812988,726.4791260,1.8970670,4294494.5000000,7494.4716797,1624.1876221,327.3226624,1.0407828,1015.9449463,729.7467041,75841064.0000000,123.6513519,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1763.4663086,838.5018921,2.0726597,5539375.0000000,8738.8583984,1634.8453369,199.4936523,1.0970812,0,3118,,,none,,,,,0.0000000,0.5000000,,36.649113743241543
32,3119,38.5901985,38.5886002,40.0000000,0.0000000,0.5000000,4.0000000,7.4852209,1.0000000,0.0000000,1.0000000,17.6112003,0.9356526,0.9357525,117.6246796,207.0623474,695895.3125000,159.5139771,42.8902245,51.0000000,1563.2635498,2974.7199707,4303.0000000,32.0000000,102.0000000,95.9707336,65.1847000,1.7166499,34126.5781250,744.7601318,214.3316956,183.3462677,1.2933921,159.0959778,215.7111816,1015927.3125000,159.3678894,39.0008049,181.0000000,9749.9394531,8532.4121094,6386.0000000,116.0000000,366.0000000,141.3820953,77.6048584,1.9528319,663882.3125000,3276.7055664,721.7050781,91.9722672,1.2869861,391.5820923,230.2253113,1362612.3750000,82.9945221,21.0988750,532.0000000,27944.7050781,18557.5214844,14649.0000000,336.0000000,1074.0000000,702.8240967,375.5270996,1.9154527,1819240.6250000,5394.6855469,1188.1333008,300.3749084,1.2730113,687.0874634,398.3737793,6357345.5000000,36.3570786,16.7416039,1169.0000000,55308.9335938,43083.0625000,135511.0000000,709.0000000,2271.0000000,1238.3094482,645.6853638,1.9240828,3504599.0000000,7013.3666992,1551.7459717,307.1151733,1.1168759,822.2477417,616.2152710,14591562.0000000,39.5496292,30.9905930,2027.0000000,83390.6406250,78649.4843750,333976.0000000,1168.0000000,3732.0000000,1406.6542969,718.0784302,1.9513276,4294494.5000000,7494.4716797,1610.1817627,326.7184143,1.0407828,1018.6848145,842.6491699,26522808.0000000,43.2428131,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1785.3337402,833.5183105,2.1112680,5539375.0000000,8738.8583984,1656.8946533,199.4685822,1.0970812,0,3119,,,none,,,,,0.0000000,0.5000000,,7.485220735417583
33,3120,38.5886002,38.5844994,40.0000000,0.0000000,0.5000000,4.0000000,19.0675945,1.0000000,0.0000000,1.0000000,17.6114559,2.3834493,2.3837056,117.2878952,123.4435272,645203.3125000,149.1815948,41.8106003,50.0000000,1559.7279053,2974.7199707,4263.0000000,32.0000000,102.0000000,100.8272476,69.4837265,1.5922894,34126.5781250,744.7601318,227.0233917,184.1841278,1.2933921,159.2886047,132.3022308,1013873.3125000,159.1731720,38.9927902,180.0000000,9728.7802734,8531.6220703,6385.0000000,115.0000000,363.0000000,146.1218719,82.8354874,1.8275263,659675.1250000,3242.6262207,718.2448730,92.9936752,1.2683929,378.8778381,145.2646027,1316853.3750000,84.4734344,20.9606476,529.0000000,27804.4179688,18473.6445312,13741.0000000,336.0000000,1074.0000000,687.2747803,355.2184753,1.9029591,1819240.6250000,5394.6855469,1185.2724609,299.7486572,1.2730113,687.8052368,313.2312012,6134113.5000000,35.6200981,16.5801048,1162.0000000,55164.1718750,42585.2890625,134466.0000000,708.0000000,2268.0000000,1271.9129639,639.9121094,1.9863676,3504599.0000000,7013.3666992,1547.3652344,306.6516418,1.1168759,821.1263428,526.8823242,13924033.0000000,37.9505653,30.8592739,2016.0000000,83190.1328125,78114.7500000,328872.0000000,1165.0000000,3722.0000000,1440.0932617,712.6256104,2.0116813,4294494.5000000,7494.4716797,1601.8428955,326.3498230,1.0407828,1020.3264160,758.1063232,25305494.0000000,41.2581062,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1821.0639648,830.7614136,2.1615522,5539375.0000000,8738.8583984,1670.1605225,199.4538116,1.0970812,0,3120,,,none,,,,,0.0000000,0.5000000,,19.067594395964960
34,3121,38.5844994,38.5844994,40.0000000,0.0000000,0.7500000,4.0000000,54.8352509,1.0000000,53.9048195,1.0559316,312.2958069,20.3887634,20.3887634,107.9791870,60.9607048,1630677.3750000,438.8279724,42.4880867,68.0000000,2414.6552734,3521.5952148,4126.0000000,47.0000000,148.0000000,140.1177063,96.3167496,1.4418143,67997.7578125,1039.1135254,310.3317566,181.1719513,1.2636347,157.8114624,70.3928452,3178377.2500000,495.0925903,39.1053619,205.0000000,12298.4912109,9533.4306641,6410.0000000,130.0000000,409.0000000,193.6703796,114.6577682,1.6331385,943964.6875000,3788.7807617,771.0068970,293.2970276,1.2101337,450.2712097,100.0076370,5132872.5000000,308.8121643,22.6309452,609.0000000,33224.4296875,22249.5410156,23033.0000000,387.0000000,1239.0000000,962.4569092,514.5016479,1.8173044,2267971.0000000,6137.7885742,1588.9808350,305.0288696,1.3218327,677.2534180,287.4541626,46142152.0000000,261.3903198,19.2740459,1276.0000000,58815.6679688,46906.4960938,156612.0000000,764.0000000,2443.0000000,1328.6375732,687.2392578,1.9276720,3681385.5000000,7061.9428711,1620.1394043,314.6339417,1.0780210,807.9981689,510.6312866,115076616.0000000,317.3422852,34.1865044,2099.0000000,87267.0000000,84037.9453125,358865.0000000,1206.0000000,3851.0000000,1494.9444580,758.1599121,1.9591774,4411768.5000000,7624.0498047,1637.4879150,325.2683411,1.0484527,990.9779053,717.1484985,223055744.0000000,363.6703491,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1859.2305908,869.2298584,2.1066854,5539375.0000000,8738.8583984,1674.2933350,201.0570526,1.0970812,0,3121,,,none,,,,,0.2500000,0.5000000,,54.835249947189418
35,3122,38.5844994,38.5844994,40.0000000,0.0000000,0.7500000,4.0000000,20.2137012,1.0000000,0.0000000,1.0000000,296.5231018,3.7900691,3.7900691,111.5619202,105.0805359,1831913.3750000,485.4125977,47.4246902,64.0000000,2266.2954102,3116.0019531,4591.0000000,43.0000000,136.0000000,119.1100235,78.5914078,1.5167314,68402.5390625,1052.8476562,337.3087769,171.8772583,1.2895820,151.6039734,112.4659500,3531353.2500000,549.6287231,39.1276855,211.0000000,13209.3681641,9841.5263672,6416.0000000,134.0000000,424.0000000,163.3266144,93.5621948,1.6940917,1013102.9375000,3857.8544922,733.7134399,293.1165161,1.1690370,453.6043091,146.0752411,6212867.5000000,338.7828674,22.8412132,632.0000000,33472.4921875,22747.8554688,25087.0000000,398.0000000,1276.0000000,957.6740112,501.1766357,1.8669722,2287876.0000000,6142.9741211,1551.9656982,305.2258301,1.3125476,671.0658569,339.0225830,39219408.0000000,218.2600861,19.8908062,1308.0000000,59652.6406250,48522.5703125,161550.0000000,786.0000000,2513.0000000,1295.8403320,655.6021118,1.9711738,3687596.7500000,7064.6689453,1584.5646973,315.0476685,1.0770363,801.1745605,564.7154541,93718664.0000000,254.5005798,34.8483009,2124.0000000,87721.3281250,85819.5468750,365018.0000000,1210.0000000,3864.0000000,1461.5960693,726.7637939,1.9988687,4411768.5000000,7624.0498047,1604.6926270,325.9046631,1.0484527,980.8081055,766.7949829,173645024.0000000,283.1110535,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1821.7764893,837.4053955,2.1431632,5539375.0000000,8738.8583984,1678.4714355,199.7858276,1.0970812,0,3122,,,none,,,,,0.2500000,0.5000000,,20.213702166964527
36,3123,38.6010017,38.6010017,40.0000000,0.0000000,0.7500000,4.0000000,36.8847237,1.0000000,93.7408829,1.0522331,216.6987610,24.4923019,24.4923019,112.1520462,47.7861481,966199.3125000,257.9219360,39.9770966,73.0000000,2338.7373047,3429.5639648,3857.0000000,50.0000000,159.0000000,146.5595398,97.2193527,1.5717884,64945.9453125,979.4469604,211.6613159,205.6769867,1.1754386,165.1474304,58.4636612,1993581.3750000,310.0756531,39.1378212,222.0000000,12237.6728516,9354.5400391,6427.0000000,146.0000000,464.0000000,206.3209839,121.1911163,1.6918626,906731.5625000,3853.5180664,939.7633667,295.4425354,1.3032453,483.6931763,110.8104858,7879388.5000000,276.7881775,24.2821617,688.0000000,36379.9960938,25215.6894531,35328.0000000,424.0000000,1363.0000000,1138.7622070,613.9349365,1.8337770,2391174.2500000,6159.8676758,1622.2373047,306.4746399,1.2627624,662.2743530,311.1101990,63545220.0000000,315.2513123,21.5727825,1372.0000000,60761.4570312,51437.6679688,176235.0000000,823.0000000,2632.0000000,1392.4171143,730.6002808,1.9021817,3739551.5000000,7117.4399414,1659.6132812,315.8385620,1.0779988,788.3026733,538.5606689,151401600.0000000,399.3743286,36.3691025,2164.0000000,87464.6562500,85179.8828125,379700.0000000,1219.0000000,3892.0000000,1561.0509033,795.7874756,1.9482491,4411768.5000000,7624.0498047,1682.5765381,326.1901550,1.0484527,959.5283813,729.4957886,271636224.0000000,442.8760071,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1912.1778564,895.4890137,2.1070375,5539375.0000000,8738.8583984,1682.5765381,326.1901550,1.0970812,0,3123,,,none,,,,,0.2500000,0.5000000,,36.884722726341415
37,3124,38.5927010,38.6010017,40.0000000,0.0000000,0.7500000,4.0000000,11.6348314,1.0000000,0.0000000,1.0000000,270.2693787,2.1823092,2.1815310,139.1963043,97.5184479,376179.3437500,104.3558502,31.7824211,51.0000000,1620.1245117,2941.5434570,3210.0000000,35.0000000,111.0000000,130.6254425,100.2950897,1.3388517,45486.2773438,845.7515869,208.0581360,229.7268219,1.2513978,207.6898956,109.1971436,772489.3125000,119.7675171,39.0534172,186.0000000,10203.3964844,8823.7431641,6391.0000000,115.0000000,363.0000000,204.9004059,128.4178772,1.5673485,780279.3750000,3415.2343750,690.9326172,295.6184082,1.1895454,459.6373596,134.1985321,2388629.2500000,94.3177261,21.9707012,568.0000000,29855.9921875,20581.2968750,20662.0000000,364.0000000,1165.0000000,987.8052368,528.5943604,1.7949415,1814477.5000000,5307.2226562,1265.0816650,300.2470093,1.2353021,684.5646362,307.4223328,17492382.0000000,88.0828857,18.0375500,1206.0000000,55857.0664062,44244.6406250,145098.0000000,725.0000000,2322.0000000,1394.1289062,717.5976562,1.9334962,3509042.7500000,6918.1713867,1659.2287598,315.0899963,1.0853858,817.6405640,530.5187988,42269272.0000000,111.0373001,33.0023041,2057.0000000,83535.7968750,79323.7187500,348005.0000000,1189.0000000,3796.0000000,1571.1860352,792.6494141,1.9684241,4281925.5000000,7496.9628906,1678.3001709,325.4653625,1.0445319,1006.1554565,745.3128662,74825496.0000000,121.9955750,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1936.2121582,899.3480225,2.1231775,5539375.0000000,8738.8583984,1678.3001709,325.4653625,1.0970812,0,3124,,,no_73,,,,,0.2500000,0.5000000,,11.634828583396029
38,3125,38.5844994,38.5927010,40.0000000,0.0000000,0.7500000,5.0000000,11.6349316,1.0000000,0.0000000,1.0000000,270.2698669,2.1823187,2.1815495,141.2021484,97.1539993,138841.3281250,39.2017670,31.7824211,50.0000000,1610.6820068,2941.5434570,3209.0000000,34.0000000,108.0000000,141.3618469,109.8129196,1.3091978,45486.2773438,845.7515869,216.8828888,231.7575836,1.2513978,209.7864075,108.7388535,274569.3437500,42.6198921,39.0350418,185.0000000,10004.7382812,8739.5058594,6390.0000000,113.0000000,356.0000000,216.0038910,138.4412689,1.5300866,780279.3750000,3415.2343750,701.4483643,295.2109070,1.1895454,451.4765015,131.2748566,801835.3125000,32.8905106,21.6504230,562.0000000,29524.3808594,20411.0039062,19236.0000000,357.0000000,1142.0000000,971.8013306,524.7806396,1.7678252,1784662.8750000,5247.6054688,1275.1684570,299.9856873,1.2278811,685.2258911,303.9664612,5982727.5000000,30.2843075,17.6358185,1199.0000000,55773.0000000,43823.3710938,143194.0000000,721.0000000,2308.0000000,1404.9799805,724.7354736,1.9284642,3509042.7500000,6918.1713867,1667.4992676,314.8081360,1.0853858,819.1820679,527.6743164,14509177.0000000,38.1705399,32.7762947,2054.0000000,83524.5546875,79313.9765625,346775.0000000,1187.0000000,3790.0000000,1583.0317383,801.0340576,1.9623212,4281925.5000000,7496.9628906,1684.9661865,325.1404419,1.0445319,1008.3375244,743.3138428,25766904.0000000,42.0103874,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1947.8424072,907.9734497,2.1153214,5539375.0000000,8738.8583984,1684.9661865,325.1404419,1.0970812,0,3125,,,no_73,,,,,0.2500000,0.5000000,,11.634929053617354
39,3126,38.5844994,38.6010017,40.0000000,0.0000000,0.7500000,3.0000000,54.8493118,1.0000000,90.6009445,1.3696864,243.0924988,27.2734718,27.2719231,138.4076691,26.1906166,108133.3359375,32.7874756,26.3563900,39.0000000,1100.3708496,1688.8861084,2730.0000000,27.0000000,86.0000000,170.6291199,105.9256287,1.7787036,32809.5351562,736.7285156,201.8400116,302.2148438,1.3164519,220.6441345,39.4371643,253493.3281250,39.2473984,38.8299637,161.0000000,8535.8378906,7721.0214844,6365.0000000,99.0000000,311.0000000,261.6324463,134.5135651,1.9826063,571967.6875000,2898.0222168,652.0886841,86.9457550,1.1684822,297.0062866,42.8176613,328453.3437500,29.8765907,20.0121117,440.0000000,24002.7792969,15714.7783203,8239.0000000,289.0000000,922.0000000,456.4202271,239.8917999,1.9619359,1492187.5000000,4832.8530273,1144.0045166,298.6171570,1.2455865,695.3792114,171.1961365,4040933.2500000,26.3819580,12.7849388,1028.0000000,50918.1796875,37629.1445312,101486.0000000,628.0000000,2022.0000000,1363.3686523,716.1551514,1.9121450,3087313.2500000,6601.0019531,1643.6201172,307.2916565,1.1231278,833.7315063,375.6435547,11461513.0000000,33.2680168,26.5434761,1868.0000000,77870.0000000,71117.1250000,286566.0000000,1103.0000000,3527.0000000,1529.7941895,788.3209229,1.9362638,4208743.5000000,7456.1811523,1698.6225586,325.8390198,1.0511643,1056.1046143,641.9395142,24532774.0000000,39.9982605,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1942.9527588,911.8269653,2.1059856,5539375.0000000,8738.8583984,1698.6225586,325.8390198,1.0970812,0,3126,,,no_73,,,,,0.2500000,0.5000000,,54.849301114507305
40,3127,38.6010017,38.5980988,40.0000000,0.0000000,0.7500000,4.0000000,6.8371019,1.0000000,0.0000000,1.0000000,213.5115662,1.2819567,1.2822287,118.3136520,157.5079803,1009335.3125000,269.0529175,44.8510895,81.0000000,2610.1872559,3558.8430176,4334.0000000,59.0000000,187.0000000,127.1365814,98.4969940,1.3320827,71725.8046875,1044.5894775,251.2404022,174.4288635,1.2106148,162.1235657,166.0063934,2078255.3750000,325.7937012,39.3248825,240.0000000,15086.8437500,10554.4951172,6447.0000000,154.0000000,489.0000000,175.5864563,117.4450531,1.4512340,1158976.7500000,4138.6386719,934.4488525,296.6541748,1.1760626,484.4647827,223.1545258,8296785.5000000,232.8761597,24.6717491,710.0000000,37478.4375000,26341.4335938,37777.0000000,437.0000000,1405.0000000,1137.0559082,621.6232300,1.7775189,2461793.2500000,6233.8789062,1620.7188721,307.1972961,1.2561899,659.9776611,430.0425110,37096256.0000000,166.4462280,22.3262367,1407.0000000,62365.8554688,52832.7226562,182986.0000000,851.0000000,2719.0000000,1384.9353027,735.6900024,1.8712388,3756300.0000000,7130.8115234,1661.4377441,316.5433655,1.0772283,783.6814575,656.3734741,77993016.0000000,197.2583466,37.1663246,2179.0000000,89096.9609375,87034.3437500,385054.0000000,1226.0000000,3913.0000000,1547.0869141,796.5960693,1.9249402,4427077.0000000,7630.5576172,1688.0340576,326.8621826,1.0466118,951.8836060,843.1549683,124960984.0000000,203.7365265,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1896.9639893,893.2862549,2.0940650,5539375.0000000,8738.8583984,1688.0340576,326.8621826,1.0970812,0,3127,,,none,,,,,0.2500000,0.5000000,,6.837101388707612
