OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
26,2834,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,12.1117029,1.0000000,0.0000000,1.0000000,207.0031891,4.5418887,4.5418887,147.4994202,253.2761536,13557798.0000000,1046.6662598,114.9056244,66.0000000,684.4541626,1219.6811523,16538.0000000,48.0000000,144.0000000,46.9724312,25.6990566,1.8605722,6165.6772461,324.1085205,75.5303726,155.0837097,1.3557832,299.8827209,744.7647705,323262560.0000000,2346.0266113,116.5357056,374.0000000,4514.0893555,8761.8593750,167745.0000000,216.0000000,684.0000000,86.9130554,32.3433571,2.7792087,33545.4179688,764.7357788,234.4217834,345.0797424,1.3873299,380.5648193,967.2307129,826984704.0000000,3213.2045898,128.0515289,846.0000000,19333.3671875,20609.8867188,278065.0000000,483.0000000,1558.0000000,145.5601654,56.2398758,2.7618537,955318.6875000,3776.4670410,747.4166260,24.1615429,1.1879913,428.6268616,1033.4602051,1198819328.0000000,3660.9316406,117.1618042,1499.0000000,51534.5468750,47681.2773438,324881.0000000,891.0000000,2859.0000000,239.0030060,115.9665833,2.6350710,2570717.5000000,6073.6591797,1252.9020996,155.0063324,1.1419225,503.3338928,1109.3673096,1614059648.0000000,4016.9829102,115.0246124,2148.0000000,79822.7890625,78822.1562500,390764.0000000,1207.0000000,3855.0000000,396.3046265,212.1317139,2.4764998,3774185.2500000,7094.6015625,1450.5125732,115.6158371,1.0612628,779.2398682,1288.2960205,3003615488.0000000,4897.0981445,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,859.4591675,392.3367615,2.4367208,5539375.0000000,8738.8583984,2080.9411621,163.6016541,1.0970812,0,,,,2834,,,none,,,,,1.0000000,0.5000000,,12.111703278139824
27,2835,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,12.4708261,1.0000000,0.0000000,1.0000000,207.0028992,4.6765599,4.6765599,147.6644440,266.6893005,13457676.0000000,1048.8665771,114.9876175,66.0000000,684.6522827,1219.6811523,16538.0000000,46.0000000,138.0000000,47.3943710,28.6493759,1.6768063,6165.6772461,324.1085205,68.6357498,146.9791260,1.3557832,300.4880981,755.6409302,282989792.0000000,1994.5510254,115.6787567,369.0000000,4298.8315430,8004.1196289,167334.0000000,216.0000000,684.0000000,89.0487595,32.0375404,2.9079266,30020.2949219,733.0909424,243.7052765,347.0108643,1.4245932,380.4803467,973.7238770,648291200.0000000,2543.6066895,126.6991348,822.0000000,18796.9199219,20307.0722656,275636.0000000,475.0000000,1531.0000000,148.7407837,58.0387840,2.8139806,955318.6875000,3776.4670410,759.6930542,24.2074986,1.1879913,426.2603149,1038.6354980,836199168.0000000,2594.2194824,115.4992065,1479.0000000,50610.0273438,46701.6523438,320918.0000000,877.0000000,2813.0000000,236.1460876,113.3507767,2.6884291,2570717.5000000,6073.6591797,1245.3719482,154.5607452,1.1419225,505.0626831,1118.3718262,1080162432.0000000,2712.6838379,114.7638016,2143.0000000,79646.4453125,78701.0468750,390058.0000000,1207.0000000,3855.0000000,402.1423340,215.4674835,2.5108314,3764963.2500000,7090.8066406,1450.8621826,115.1305847,1.0627245,782.5888672,1297.3330078,1868020864.0000000,3045.6232910,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,868.6418457,393.7786865,2.4705484,5539375.0000000,8738.8583984,2072.0280762,163.3681335,1.0970812,0,,,,2835,,,none,,,,,1.0000000,0.5000000,,12.470825816761979
28,2836,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,12.1581497,1.0000000,0.0000000,1.0000000,171.1438446,4.5593061,4.5593061,140.3673096,286.4989319,17648164.0000000,861.6706543,111.2692947,71.0000000,763.1356812,1301.5076904,24061.0000000,53.0000000,161.0000000,40.1876183,20.6790562,1.9945683,5273.0024414,292.7296753,78.7294540,141.7709351,1.2931999,265.3576965,812.4208984,337135872.0000000,2391.2263184,122.7419815,326.0000000,3668.0007324,7001.5395508,170110.0000000,185.0000000,584.0000000,75.7068405,35.5331116,2.1895466,12314.2929688,449.6313782,119.8016663,26.4613342,1.3064532,344.7744141,977.5214844,596828096.0000000,2419.9865723,114.4432449,619.0000000,10187.6582031,15648.9101562,252809.0000000,346.0000000,1111.0000000,116.2899551,53.7288284,2.2753778,314227.6250000,2248.8969727,602.3040161,334.1379089,1.2808105,396.2014465,1045.5939941,639223424.0000000,2075.1037598,107.3295135,1148.0000000,36196.5820312,33515.3398438,298788.0000000,647.0000000,2084.0000000,170.6047974,78.8415451,2.3252599,1970075.1250000,5402.1440430,1112.0162354,122.9875107,1.1787988,496.1322021,1127.8486328,684382016.0000000,1795.2532959,109.0765762,1976.0000000,69717.2812500,67952.0468750,372671.0000000,1138.0000000,3639.0000000,351.2593079,192.5922852,2.1916506,3490883.0000000,6849.2265625,1421.1459961,119.5306091,1.0693944,821.3511353,1312.6555176,833564096.0000000,1359.0438232,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,875.9486084,395.7452393,2.2707775,5539375.0000000,8738.8583984,2079.4069824,163.1032715,1.0970812,0,,,,2836,,,none,,,,,1.0000000,0.5000000,,12.158149920021240
29,2837,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,2.0000000,15.9094162,0.9999999,115.4063492,1.2426244,291.8899231,49.2434120,49.2434120,155.4997864,89.6845474,1463331.0000000,99.5274506,77.7388458,49.0000000,545.7720947,878.7169800,11979.0000000,35.0000000,105.0000000,42.6240120,24.4067440,1.8179502,5273.0024414,292.7296753,78.7084045,135.1381531,1.2931999,308.4124146,544.0103760,19010634.0000000,115.1983261,107.5270996,295.0000000,3152.0954590,6158.8754883,154640.0000000,174.0000000,547.0000000,85.0645905,37.2698593,2.4302864,10300.7900391,402.6710510,114.5510178,62.2608147,1.2526231,376.4035034,713.2955322,29316374.0000000,115.3784180,107.8414383,594.0000000,9489.6455078,14865.7216797,238426.0000000,338.0000000,1086.0000000,123.4557953,54.4424629,2.5174730,299430.3125000,2223.6057129,604.8494873,334.9679260,1.3140441,435.2427673,803.4491577,36696988.0000000,115.0754929,107.2185745,1140.0000000,35620.8125000,33133.5039062,298431.0000000,639.0000000,2059.0000000,183.0166779,83.0631256,2.5007877,1970075.1250000,5402.1440430,1114.4592285,122.5359802,1.1787988,528.3724365,885.7985229,45822480.0000000,115.9951096,109.0443573,1966.0000000,68429.2656250,66534.1250000,372621.0000000,1131.0000000,3618.0000000,362.3969727,198.0622711,2.3282790,3448932.2500000,6838.2099609,1424.1055908,119.1837387,1.0789227,842.2658081,1070.1833496,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,883.5301514,398.1750488,2.3597133,5539375.0000000,8738.8583984,2075.6062012,162.8750305,1.0970812,0,,,,2837,,,none,,,,,1.0000000,0.5000000,,15.909416523545550
30,2838,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,3.3192952,1.0000000,0.0000000,1.0000000,124.7859802,1.2447357,1.2447357,149.4741669,536.1298218,12038994.0000000,402.5391846,104.2885971,72.0000000,709.0347900,1378.0017090,32306.0000000,51.0000000,159.0000000,37.1772842,23.1354637,1.5953315,4314.7661133,276.3975525,85.6500397,143.4416351,1.4089684,251.8709717,1055.1459961,204127968.0000000,1356.1401367,123.3194580,323.0000000,3650.8779297,6866.5136719,171073.0000000,180.0000000,567.0000000,69.1591263,37.2849121,1.8969114,13950.4697266,496.4327087,140.8652649,26.6857738,1.4057953,326.1080017,1205.9445801,379502720.0000000,1533.8133545,111.5653992,582.0000000,8639.0136719,14659.6201172,245082.0000000,320.0000000,1024.0000000,102.4894943,51.5383339,2.0456541,179866.6406250,1688.0583496,450.1043701,4.5543303,1.2607077,387.9534302,1281.4952393,389260448.0000000,1273.8970947,106.5810471,1096.0000000,31922.9121094,30399.0292969,296393.0000000,617.0000000,1990.0000000,161.6082916,75.6778259,2.1619773,1863480.5000000,5249.7646484,1012.9384766,25.7504158,1.1769146,492.7930908,1361.1447754,398238624.0000000,1055.9699707,108.0357590,1901.0000000,65685.6718750,63293.7890625,369386.0000000,1104.0000000,3533.0000000,342.2953186,188.3269653,2.0626523,3300609.2500000,6799.2744141,1426.5820312,119.7280884,1.1146054,832.3629761,1545.4952393,428245664.0000000,698.2122192,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,878.3620605,396.1495972,2.1931515,5539375.0000000,8738.8583984,2086.7282715,163.0983734,1.0970812,0,,,,2838,,,none,,,,,1.0000000,0.5000000,,3.319295242157168
31,2839,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,3.3575842,1.0000000,0.0000000,1.0000000,183.2149506,1.2590941,1.2590941,145.8470764,488.1869202,14188665.0000000,617.9619751,108.6140671,73.0000000,813.2601929,1273.8183594,23869.0000000,54.0000000,164.0000000,33.8165245,21.0549030,1.6078522,5273.0024414,292.7296753,85.3829956,144.5187531,1.2931999,269.6493225,987.9570923,181585392.0000000,1323.5552979,119.8476257,314.0000000,3467.6481934,6665.5180664,164872.0000000,180.0000000,569.0000000,68.7661972,36.1458626,1.9561763,13551.7851562,494.1269836,139.5626678,26.2857056,1.4337412,345.6078186,1148.0175781,269509984.0000000,1094.8964844,111.0335617,594.0000000,9099.9423828,14725.9980469,244312.0000000,331.0000000,1062.0000000,105.9251099,51.3616333,2.1078253,214920.3281250,1890.9558105,487.8783264,7.5595055,1.3239617,404.4093628,1227.9254150,286625376.0000000,927.4321899,107.1131058,1130.0000000,34798.7851562,32600.8007812,297784.0000000,631.0000000,2033.0000000,165.7609253,77.0504456,2.2050536,1962824.0000000,5398.9653320,1116.9212646,123.2945786,1.1817615,503.3378906,1308.9648438,295726880.0000000,775.7807007,108.6575470,1944.0000000,67792.2578125,64938.7500000,371014.0000000,1125.0000000,3599.0000000,347.3410645,189.7765961,2.0990973,3448932.2500000,6838.2099609,1425.6789551,119.7825851,1.0789227,830.5917969,1494.1405029,325510656.0000000,530.7128906,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,878.7811890,395.7435913,2.2150843,5539375.0000000,8738.8583984,2087.0031738,163.1424713,1.0970812,0,,,,2839,,,none,,,,,1.0000000,0.5000000,,3.357584278705557
32,2840,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,11.9689484,1.0000000,0.0000000,1.0000000,207.0032806,4.4883556,4.4883556,149.4219666,262.0663452,9263991.0000000,866.6550293,114.6644440,65.0000000,679.9888916,1219.6811523,16415.0000000,46.0000000,138.0000000,53.1537743,35.2395020,1.5078640,6165.6772461,324.1085205,77.2515259,39.1176376,1.3557832,301.4389343,741.4147949,202294784.0000000,1488.7161865,113.4998932,360.0000000,4118.5688477,7843.2895508,164829.0000000,212.0000000,672.0000000,94.6475143,35.1029472,2.9437935,16664.3710938,560.9312134,189.3938751,19.1364822,1.5025204,380.5766907,958.1654053,455891264.0000000,1800.6859131,124.7303543,797.0000000,18020.4062500,19707.6191406,272041.0000000,462.0000000,1489.0000000,154.2093048,62.3181725,2.8097174,793088.7500000,3537.0998535,771.8986206,24.2517376,1.2553446,427.3068237,1026.3666992,577581888.0000000,1801.0668945,114.5072556,1458.0000000,49956.1679688,46089.6601562,319091.0000000,861.0000000,2758.0000000,241.5444183,116.8058167,2.6870527,2507262.5000000,6018.4414062,1237.9611816,154.1123962,1.1496308,507.3480530,1107.0557861,713689472.0000000,1800.7458496,114.4354630,2140.0000000,79390.6015625,78254.0000000,389154.0000000,1202.0000000,3840.0000000,409.2908936,220.4537506,2.5054481,3756478.5000000,7073.7548828,1408.6812744,119.1088257,1.0600083,786.4402466,1286.2541504,1150631552.0000000,1875.9909668,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,878.8552856,396.3701782,2.4794502,5539375.0000000,8738.8583984,2063.2011719,163.1339569,1.0970812,0,,,,2840,,,none,,,,,1.0000000,0.5000000,,11.968948664787304
33,2841,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,24.0339737,1.0000000,0.0000000,1.0000000,290.0740967,9.0127401,9.0127401,108.8659897,111.3192215,2395425.0000000,470.5264587,73.6511841,33.0000000,439.9050903,544.2842407,4059.0000000,21.0000000,63.0000000,57.9207344,44.6503448,1.2900449,5273.0024414,292.7296753,85.3661728,30.1155624,1.2931999,326.6065674,418.6586609,73885728.0000000,665.8976440,68.2118073,231.0000000,2438.8920898,5346.8354492,104313.0000000,153.0000000,485.0000000,118.9636459,50.4508553,2.7269773,9328.7392578,394.7036133,133.4388885,12.0191593,1.3289522,411.4535522,689.3022461,211302064.0000000,864.8812256,103.9302216,609.0000000,11256.0595703,14937.4062500,232428.0000000,344.0000000,1104.0000000,165.7160339,67.4559250,2.8928361,415464.0625000,2678.3933105,643.6135254,335.4411926,1.3740590,467.9335632,792.1211548,277296256.0000000,874.9484253,107.9634247,1186.0000000,38646.3671875,35524.2031250,300132.0000000,673.0000000,2165.0000000,228.0046692,99.5271454,2.7755013,2132499.5000000,5540.3872070,1084.9049072,121.2016144,1.1454639,554.0040283,877.1833496,340379808.0000000,866.9031372,109.9945602,2014.0000000,72134.8515625,69293.4687500,376018.0000000,1148.0000000,3671.0000000,412.2234497,217.7459869,2.5500069,3520442.0000000,6859.1689453,1396.0460205,118.0769348,1.0634962,849.3397217,1060.3950195,549217152.0000000,895.4442139,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,917.7753906,404.5000916,2.5293412,5539375.0000000,8738.8583984,2036.5012207,162.8768463,1.0970812,0,,,,2841,,,none,,,,,1.0000000,0.5000000,,24.033974113690938
34,2842,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,2.0000000,24.0339737,1.0000000,0.0000000,1.0000000,290.0740967,9.0127401,9.0127401,109.4904556,102.2258911,504300.0000000,96.0415649,73.9066620,34.0000000,444.9247131,544.2842407,4182.0000000,22.0000000,66.0000000,64.3090286,49.0835381,1.3157643,5273.0024414,292.7296753,92.6305618,44.9190788,1.2931999,322.3379517,424.5038757,13245501.0000000,96.7642441,70.7156677,238.0000000,2547.1916504,5572.8007812,107769.0000000,156.0000000,495.0000000,119.8943558,52.1353493,2.6186876,10015.9726562,419.5392456,148.7767487,23.8223629,1.3984346,408.4574585,698.4642944,29162500.0000000,114.5981750,106.2813950,624.0000000,11676.9843750,15066.1113281,237176.0000000,353.0000000,1135.0000000,168.0807648,73.1575928,2.6519072,450344.4687500,2814.5400391,640.8966064,17.5582237,1.3997812,462.1672668,795.6519775,37026876.0000000,115.5046234,108.0762329,1213.0000000,39571.7695312,36279.1132812,301113.0000000,691.0000000,2221.0000000,230.4933014,106.9928818,2.5595818,2166942.2500000,5575.1250000,1108.4967041,120.9618607,1.1414372,547.7521362,880.6646118,46312328.0000000,116.5878906,110.2293549,2031.0000000,73267.4921875,70356.8046875,376534.0000000,1153.0000000,3688.0000000,412.9567871,224.3154449,2.3754916,3533792.7500000,6875.1884766,1421.9057617,104.9664307,1.0644329,842.4485474,1064.3598633,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,917.8206787,407.3960266,2.4263051,5539375.0000000,8738.8583984,2051.1203613,162.3420563,1.0970812,0,,,,2842,,,none,,,,,1.0000000,0.5000000,,24.033974113690938
35,2843,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,2.0000000,5.2401719,1.0000000,87.9143829,1.1163615,102.2268143,34.9329605,34.9329605,134.9778137,38.5239067,398397.0000000,86.2147751,55.5036163,27.0000000,399.3224792,454.3799438,3321.0000000,18.0000000,54.0000000,50.3629837,34.1401672,1.6630461,5273.0024414,292.7296753,91.9860535,161.1333466,1.2931999,329.5821228,276.8609009,10062630.0000000,87.7283478,52.7030258,192.0000000,1891.5589600,4094.2041016,81892.0000000,131.0000000,412.0000000,83.5975723,33.3170700,2.7119694,8198.1210938,355.9154053,91.9860535,161.1333466,1.2296156,424.7428589,582.4663696,27811284.0000000,112.1019058,101.2929993,586.0000000,9795.2812500,14269.5498047,226190.0000000,332.0000000,1068.0000000,128.0885773,47.4181747,2.8962965,314227.6250000,2248.8969727,588.5736694,331.4050903,1.2808105,483.5196838,692.4675903,36777492.0000000,115.1749954,107.4174347,1152.0000000,36558.0976562,34144.0625000,299086.0000000,648.0000000,2087.0000000,186.8085938,74.0049515,2.9091110,1970075.1250000,5402.1440430,1110.2695312,124.6114731,1.1787988,565.7470703,774.4772949,45833552.0000000,116.0113754,109.0768661,1978.0000000,69898.2656250,67976.1484375,372712.0000000,1138.0000000,3639.0000000,359.2849731,182.8240509,2.6681871,3506191.2500000,6855.7348633,1417.4051514,120.7949448,1.0667498,863.2491455,959.3798218,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.2380371,393.1137695,2.5327480,5539375.0000000,8738.8583984,2098.1584473,163.7989655,1.0970812,0,,,,2843,,,none,,,,,1.0000000,0.5000000,,5.240171708126078
36,2844,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,3.8065906,1.0000000,0.0000000,1.0000000,200.6254578,1.4274714,1.4274714,150.1839142,619.1569214,24583396.0000000,710.3113403,140.7458496,111.0000000,996.0684814,1779.7740479,44731.0000000,82.0000000,260.0000000,39.1493111,25.7860622,1.5330803,5966.4350586,331.6486816,90.6019516,156.7186279,1.4670056,259.6105957,1215.6730957,438661664.0000000,2866.7880859,169.1148987,529.0000000,7950.3051758,12768.4980469,211357.0000000,301.0000000,964.0000000,81.7322617,43.1064186,1.9311026,179866.6406250,1688.0583496,434.7427368,2.7074058,1.2607077,320.3050537,1397.5537109,915570304.0000000,3507.8129883,139.7289886,1096.0000000,32669.6738281,30718.0332031,296271.0000000,617.0000000,1990.0000000,144.9924927,70.3851852,2.0913143,1888045.2500000,5252.0654297,998.4814453,140.0719147,1.1626205,398.8228760,1499.9229736,1057516288.0000000,3239.3310547,137.1643982,1906.0000000,65873.9218750,63415.4218750,369391.0000000,1105.0000000,3536.0000000,316.7572021,180.3892822,1.9973687,3300609.2500000,6799.2744141,1420.6734619,120.5374222,1.1146054,471.8313599,1565.1699219,1064893440.0000000,2697.0166016,131.7805023,2255.0000000,85299.7812500,86138.7187500,429322.0000000,1254.0000000,4008.0000000,467.7853088,261.9103088,1.9734503,4131939.2500000,7446.7968750,1559.0895996,118.9559021,1.0680097,695.6532593,1718.1540527,1087528320.0000000,1773.1074219,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,838.3872681,393.4744568,2.1090841,5539375.0000000,8738.8583984,2096.1943359,163.6106567,1.0970812,0,,,,2844,,,none,,,,,1.0000000,0.5000000,,3.806590543621355
37,2845,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,2.7827132,1.0000000,0.0000000,1.0000000,253.9168701,1.0435175,1.0435175,137.2230682,584.8570557,13796541.0000000,488.7225342,91.8808594,81.0000000,790.7105103,972.3122559,27109.0000000,64.0000000,199.0000000,29.3128338,21.3534737,1.4143363,5367.4907227,306.2305908,67.5712662,177.8889008,1.3903239,281.3233643,1197.0485840,95659680.0000000,664.5103760,168.3020325,555.0000000,10126.3154297,13572.4580078,207329.0000000,317.0000000,1018.0000000,90.7024307,45.7232742,1.9662831,403516.1250000,2667.9782715,590.6134033,332.1070251,1.4037631,340.5260315,1393.1835938,305683648.0000000,1123.8031006,142.0323181,1168.0000000,37961.3046875,34756.7265625,299449.0000000,653.0000000,2103.0000000,152.3170471,74.9485703,2.0961742,2132499.5000000,5540.3872070,1111.7742920,124.2322617,1.1454639,412.8413391,1501.9855957,658754112.0000000,1912.6904297,140.7628174,1992.0000000,71328.9453125,68778.1093750,375168.0000000,1139.0000000,3642.0000000,333.3025818,189.3155670,2.0009830,3520442.0000000,6859.1689453,1419.3905029,120.5025558,1.0634962,489.6138916,1575.1225586,1205895936.0000000,2905.2727051,138.2250366,2282.0000000,86580.5390625,87744.5000000,442175.0000000,1267.0000000,4051.0000000,493.9940186,273.4744263,1.9813237,4218611.0000000,7520.2153320,1617.3413086,93.6321259,1.0667956,688.4361572,1719.1716309,3017859072.0000000,4920.3208008,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,838.3482056,393.2350769,2.1135647,5539375.0000000,8738.8583984,2094.6669922,163.6173706,1.0970812,0,,,,2845,,,none,,,,,1.0000000,0.5000000,,2.782713289178318
