OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
26,1047,24.5697994,23.4120998,319.0000000,0.0000000,0.7500000,5.0000000,25.5924721,1.0000000,0.0000000,1.0000000,34.8444443,4.7985888,4.9071226,140.7813263,327.1644592,9039634.0000000,688.3958740,418.2614136,135.0000000,5312.5351562,4807.8964844,14547.0000000,100.0000000,328.0000000,169.2817535,134.9739990,1.2932523,293372.3437500,2184.6857910,517.8641357,236.6733398,1.2946397,288.9895020,566.8590698,404336992.0000000,7410.8735352,517.5650635,730.0000000,28138.5937500,21326.1972656,87702.0000000,455.0000000,1481.0000000,467.5342407,318.3409424,1.4033452,1286232.1250000,4371.8681641,1114.2697754,207.4255676,1.1825103,435.8626099,910.0775146,1705120640.0000000,9730.1230469,495.7940369,1512.0000000,57565.0585938,45460.4648438,261096.0000000,872.0000000,2825.0000000,789.6085205,458.2017517,1.6748730,3359381.5000000,6827.4394531,1701.6785889,175.2708740,1.1041969,545.4568481,1182.2606201,4309036032.0000000,14658.7167969,567.3687744,2214.0000000,83979.5312500,77395.7187500,449721.0000000,1249.0000000,3999.0000000,930.5737305,542.5446777,1.7105564,4213478.5000000,7434.5449219,1880.6649170,181.9430542,1.0438982,571.7241821,1229.2675781,6048914432.0000000,15373.7636719,441.1386108,2385.0000000,93582.4765625,94614.0078125,490168.0000000,1306.0000000,4183.0000000,997.9960938,585.4271851,1.7120048,4602535.5000000,7805.2758789,2049.4941406,200.3348541,1.0533422,694.2671509,1334.6516113,8077004800.0000000,13168.7578125,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1253.0321045,744.4743652,1.6986312,5539375.0000000,8738.8583984,2564.2348633,175.5626068,1.0970812,40003545,1047,,,none,,,,,0.2500000,0.5000000,,25.566273155502170
27,1048,26.9825001,24.5697994,319.0000000,0.0000000,0.7500000,5.0000000,12.4737520,1.0000000,0.0000000,1.0000000,59.9767303,2.3388286,2.5650191,138.9651031,497.7639771,5001229.0000000,430.1497498,323.7559814,108.0000000,3765.5996094,3745.7575684,11493.0000000,79.0000000,260.0000000,151.1252289,108.5596161,1.4609883,164304.6250000,1626.9470215,408.7286987,303.8479309,1.2819974,282.9418640,702.3677368,66419256.0000000,1179.9538574,460.9803162,668.0000000,26430.9179688,19735.2480469,72610.0000000,425.0000000,1386.0000000,411.1909485,276.6993103,1.4499052,1262317.7500000,4350.2641602,1096.4915771,207.1672058,1.1930337,441.9381104,1045.1489258,284989440.0000000,1444.6387939,460.8647766,1464.0000000,55208.2578125,43565.9531250,245055.0000000,850.0000000,2754.0000000,802.2034912,443.7053833,1.7568750,2939423.5000000,6388.6909180,1493.8892822,209.5554504,1.1049732,557.5566406,1327.6350098,590069888.0000000,1862.5295410,554.4608154,2176.0000000,82965.1328125,75234.8671875,441921.0000000,1237.0000000,3959.0000000,944.0772705,527.0927124,1.7934630,4127482.5000000,7327.2299805,1727.4812012,173.5024414,1.0351053,587.0455322,1382.0886230,705811840.0000000,1730.4571533,439.0551453,2381.0000000,92741.6718750,93944.4218750,488845.0000000,1303.0000000,4171.0000000,1013.0037842,569.5601807,1.7950315,4431366.5000000,7631.6523438,1943.0150146,192.5961609,1.0458987,710.7893066,1487.2790527,909764800.0000000,1483.2816162,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1271.4550781,729.7868652,1.7719556,5539375.0000000,8738.8583984,2551.7517090,175.2569427,1.0970812,0,1048,,,none,,,,,0.2500000,0.5000000,,12.238192790392803
28,1049,28.1998997,26.9825001,319.0000000,0.0000000,0.7500000,4.0000000,80.8501511,0.9999999,89.9082794,1.0847512,125.8481293,32.1433640,32.2574959,121.0469666,118.9462509,3284211.2500000,339.2532959,278.1777954,70.0000000,3029.6447754,3181.9790039,9232.0000000,50.0000000,166.0000000,147.6022949,94.8384628,1.8409388,131275.5625000,1467.0487061,343.6473389,158.0292969,1.3046540,292.9317932,300.9951172,21227802.0000000,379.9884033,430.1094055,584.0000000,21130.1601562,15738.4248047,66085.0000000,381.0000000,1235.0000000,385.8118286,259.3326721,1.5600462,854604.6250000,3483.1120605,814.0619507,222.5930176,1.1296914,452.1276855,583.2981567,68046000.0000000,360.5426331,398.9379883,1361.0000000,52597.0078125,40052.3750000,212297.0000000,798.0000000,2588.0000000,807.3464355,433.0252686,1.8327558,2482218.0000000,5817.6679688,1435.2532959,206.0088501,1.0850458,573.4492798,862.1370850,130314640.0000000,411.6235657,502.5885620,2049.0000000,80071.8671875,71148.6953125,407572.0000000,1169.0000000,3751.0000000,938.7025146,494.9201355,1.9386685,4081797.5000000,7303.1767578,1749.5355225,172.2595062,1.0398300,619.8054810,952.6402588,155180848.0000000,377.2197876,434.0408020,2370.0000000,92502.5703125,93259.9921875,485397.0000000,1297.0000000,4149.0000000,1036.9527588,555.0922241,1.9321873,4431366.5000000,7631.6523438,1951.5258789,191.3358154,1.0458987,747.2712402,1057.7377930,195996576.0000000,319.5530396,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1306.3804932,721.2844238,1.8884047,5539375.0000000,8738.8583984,2572.4960938,174.3973999,1.0970812,0,1049,,,none,,,,,0.2500000,0.5000000,,80.697451146703173
29,1075,34.6579018,35.3294983,319.0000000,0.0000000,0.7500000,5.0000000,39.2080765,0.9999999,64.9686584,1.0384004,237.8814545,19.6495285,19.5865669,123.3326187,141.4750824,6148512.5000000,615.1513062,275.7720032,41.0000000,1829.3634033,1387.6826172,8671.0000000,30.0000000,103.0000000,123.4098740,93.2748795,1.3843263,71740.5703125,1119.9426270,255.8513794,138.0748749,1.3912874,296.4269409,276.4342346,21278364.0000000,405.8094177,319.8989868,455.0000000,15038.8193359,12202.4140625,52098.0000000,300.0000000,968.0000000,368.9575806,217.9556427,1.7413480,560061.5000000,2866.4829102,667.6879883,238.8835754,1.1674899,443.4889526,494.2654419,56361184.0000000,346.8876343,312.4121399,1205.0000000,42989.9062500,36218.5312500,162524.0000000,727.0000000,2353.0000000,529.4884644,349.5350647,1.5917382,1959999.1250000,5472.4628906,1230.7972412,210.9742126,1.2159058,586.7461548,758.8300781,116302720.0000000,364.2699280,381.5965881,1898.0000000,73390.5000000,63213.0000000,349491.0000000,1100.0000000,3534.0000000,683.1334229,431.5188904,1.6233305,3649878.5000000,6987.3803711,1513.2807617,174.2039642,1.0644873,663.7833862,904.2990723,156715232.0000000,378.4294739,417.4556580,2335.0000000,89152.9218750,88065.1406250,476404.0000000,1288.0000000,4120.0000000,764.5727539,477.9270020,1.6423312,4342846.0000000,7523.3056641,1689.9949951,181.7385559,1.0371298,807.7242432,1010.2565308,200511696.0000000,326.9144897,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1076.6917725,638.2505493,1.6797800,5539375.0000000,8738.8583984,2375.4968262,174.9062805,1.0970812,0,1075,,,none,,,,,0.2500000,0.5000000,,39.129119257126462
30,1076,35.8866005,35.3294983,319.0000000,0.0000000,0.7500000,4.0000000,19.5873222,1.0000000,0.0000000,1.0000000,60.1040154,3.6726229,3.7248511,124.9973602,382.8118896,13386622.0000000,1340.0390625,331.0782471,52.0000000,2471.6342773,2532.5747070,11072.0000000,37.0000000,125.0000000,139.2257233,110.1790543,1.2986299,108193.2187500,1268.2468262,273.8958740,161.4954681,1.1830351,290.3479614,529.9799194,118038864.0000000,2309.5693359,383.6215515,518.0000000,17273.5507812,14687.0458984,58313.0000000,348.0000000,1126.0000000,359.7439575,227.2483521,1.5918558,736528.9375000,3257.4997559,638.8732300,238.6528015,1.1464870,433.0914001,760.1187744,439914112.0000000,2786.8425293,336.6063232,1271.0000000,47243.7226562,38474.9375000,173119.0000000,758.0000000,2450.0000000,530.0667114,347.8291016,1.5578594,2207919.5000000,5706.7895508,1206.6021729,210.2241669,1.1737906,582.6904907,1050.8062744,862203264.0000000,2713.3115234,421.9196472,1963.0000000,74910.8906250,66168.3203125,377860.0000000,1129.0000000,3625.0000000,679.1697388,419.7391968,1.6396974,3658188.5000000,6995.6572266,1503.5083008,173.1669464,1.0645869,645.0880737,1167.9837646,1174454016.0000000,2778.4958496,427.0837708,2348.0000000,90063.8515625,90244.5937500,480104.0000000,1291.0000000,4131.0000000,755.8364258,461.7413940,1.6675285,4425046.5000000,7629.0874023,1752.4337158,193.1212311,1.0466886,787.2935181,1271.6572266,1319090048.0000000,2150.6459961,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1061.2786865,619.3186035,1.7007530,5539375.0000000,8738.8583984,2365.2963867,174.2502594,1.0970812,0,1076,,,none,,,,,0.2500000,0.5000000,,19.579397467428425
31,1077,35.9202995,35.8866005,319.0000000,0.0000000,0.7500000,5.0000000,16.8504009,1.0000000,0.0000000,1.0000000,26.1339436,3.1594501,3.1626096,124.8701630,413.0451355,11527969.0000000,1185.7070312,328.5010071,63.0000000,3275.6879883,3227.7604980,10188.0000000,45.0000000,151.0000000,136.4458771,111.3284607,1.2206689,141390.0312500,1506.8657227,332.7081604,149.5234070,1.2779694,279.9497681,572.7679443,138787744.0000000,2729.1652832,376.4538574,557.0000000,18715.7441406,16300.5273438,58734.0000000,370.0000000,1197.0000000,347.6262512,228.5509186,1.5133086,721795.3125000,3256.7255859,622.0410767,239.0478058,1.1693336,435.2854919,829.1170654,497512576.0000000,3098.8715820,349.3502808,1323.0000000,48801.3828125,39610.9414062,186863.0000000,794.0000000,2564.0000000,546.1479492,349.6678162,1.5734011,2318548.5000000,5803.6064453,1232.5368652,180.8551636,1.1560320,576.1761475,1110.2191162,986845056.0000000,3017.0541992,426.7083435,2016.0000000,76775.7187500,68165.7734375,384921.0000000,1163.0000000,3730.0000000,672.1854248,413.5941772,1.6363536,3692947.7500000,7040.4125977,1492.6767578,172.6450653,1.0681031,634.0914917,1217.5058594,1318244608.0000000,3057.5686035,422.0870972,2358.0000000,91049.3359375,91635.9921875,478253.0000000,1294.0000000,4140.0000000,746.7815552,452.1521912,1.6743485,4429944.5000000,7630.9775391,1737.5789795,192.8225861,1.0460495,775.3759766,1324.7071533,1547129216.0000000,2522.4411621,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1050.7449951,608.0006714,1.7099885,5539375.0000000,8738.8583984,2354.1816406,173.9244995,1.0970812,0,1077,,,none,,,,,0.2500000,0.5000000,,16.850367226715864
32,1078,35.9202995,31.9417992,319.0000000,0.0000000,0.7500000,5.0000000,32.1308441,1.0000000,2.9840128,1.0003390,155.5792999,6.5840359,6.9570198,131.6661835,249.0513611,8755859.0000000,877.6439209,393.4235229,92.0000000,4070.9689941,3351.9741211,11069.0000000,67.0000000,223.0000000,145.1912994,114.6448517,1.3000951,156140.1406250,1558.3295898,315.5847473,151.6320038,1.2376395,275.5285950,441.8906860,182322144.0000000,3605.1928711,435.0980225,628.0000000,21266.7343750,18489.2578125,67825.0000000,407.0000000,1311.0000000,353.9650574,235.9977417,1.5106202,899722.3125000,3703.0400391,921.7412109,200.2512054,1.2128259,432.5035400,717.2894287,637603200.0000000,3881.8703613,382.4968872,1417.0000000,52788.7734375,42508.9023438,206485.0000000,852.0000000,2751.0000000,589.3703613,352.2975769,1.6868992,2679425.7500000,6022.5937500,1210.4298096,181.0080566,1.0772476,562.8689575,986.1162720,1297951104.0000000,3904.3732910,428.0635376,2087.0000000,78765.8437500,73338.1406250,394997.0000000,1194.0000000,3823.0000000,691.8739624,410.8933716,1.6973028,3770266.7500000,7093.8071289,1509.9997559,171.2091522,1.0621279,617.0195923,1082.0510254,1686332032.0000000,3868.2578125,420.2062988,2358.0000000,92273.5234375,92472.6796875,478452.0000000,1295.0000000,4143.0000000,782.3798218,451.6387024,1.7623388,4429944.5000000,7630.9775391,1716.6427002,193.0808411,1.0460495,755.4944458,1191.5731201,2080439680.0000000,3391.9511719,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1069.2757568,600.3635864,1.7842156,5539375.0000000,8738.8583984,2331.8566895,173.9378052,1.0970812,0,1078,,,none,,,,,0.2500000,0.5000000,,31.872603362893113
33,1079,33.2126999,35.9202995,319.0000000,0.0000000,0.7500000,5.0000000,44.7207413,1.0000000,24.1610069,1.0158470,291.1313477,13.1691647,12.9153271,120.3916550,144.8322601,3594917.2500000,418.9670410,240.1752014,32.0000000,1569.9880371,1331.2113037,7654.0000000,25.0000000,86.0000000,146.2422943,107.4259796,1.5174935,54054.3007812,996.7873535,213.3598785,355.9206238,1.4627324,291.5209656,256.4596558,16350770.0000000,352.3252869,288.0674438,404.0000000,13277.2949219,10915.5869141,43234.0000000,269.0000000,869.0000000,333.8076172,187.1006317,1.7863027,462629.1875000,2600.9868164,526.6077271,181.0920715,1.1636796,445.8591309,470.2344666,50435124.0000000,319.6307983,286.2879333,1148.0000000,40435.9765625,33533.6757812,150439.0000000,701.0000000,2268.0000000,507.1849670,322.4446716,1.6245396,1811814.7500000,5186.7290039,1137.6003418,210.6353607,1.1815809,590.5767822,726.6271973,108014624.0000000,346.9345703,359.5196838,1844.0000000,72404.9921875,61357.2578125,331513.0000000,1066.0000000,3428.0000000,667.2481689,401.7420959,1.6894463,3649878.5000000,6987.3803711,1472.0487061,173.1468811,1.0644873,672.5840454,883.8298950,151890688.0000000,369.2565002,408.5706177,2323.0000000,88105.0859375,85616.9296875,468089.0000000,1287.0000000,4117.0000000,735.9552612,438.1696167,1.7072511,4302051.5000000,7497.0688477,1645.4511719,180.9905548,1.0396748,823.3380737,996.4990845,198227664.0000000,323.1906128,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1063.4589844,608.0593872,1.7390357,5539375.0000000,8738.8583984,2333.8361816,174.2522125,1.0970812,0,1079,,,none,,,,,0.2500000,0.5000000,,44.635221964586442
34,1080,31.9417992,33.2126999,319.0000000,0.0000000,0.5000000,4.0000000,30.7996769,1.0000000,0.0000000,1.0000000,64.6397934,3.9293909,3.8499596,134.0760803,359.3888550,9684296.0000000,927.7623291,407.6473999,87.0000000,3882.2607422,3353.9479980,11587.0000000,68.0000000,227.0000000,156.2005157,121.3462067,1.3724817,158844.2812500,1562.2109375,327.4652100,321.4490967,1.2226380,280.7800598,545.9572754,158718752.0000000,2971.9792480,428.6201477,625.0000000,20996.5234375,18338.6152344,67799.0000000,406.0000000,1311.0000000,350.0413513,231.0749664,1.5708739,924523.4375000,3740.8718262,921.6373901,201.6155853,1.2045307,430.8522644,811.3971558,593152576.0000000,3568.0261230,376.4529724,1394.0000000,51682.7578125,41568.5625000,200846.0000000,832.0000000,2686.0000000,548.8347778,353.9338684,1.5906525,2687958.0000000,6033.6997070,1203.0482178,181.9898682,1.0777922,566.8294067,1091.8760986,1176593536.0000000,3585.6872559,441.5523987,2075.0000000,78650.8281250,72417.1562500,397549.0000000,1185.0000000,3797.0000000,658.9467773,417.4987183,1.6015162,3770266.7500000,7093.8071289,1499.1745605,171.9365387,1.0621279,620.7136230,1188.7830811,1480657408.0000000,3383.2849121,427.0547485,2363.0000000,92282.2890625,92472.6796875,481962.0000000,1295.0000000,4143.0000000,738.3065186,459.5763245,1.6324496,4429944.5000000,7630.9775391,1713.7105713,193.8072357,1.0460495,758.1854248,1294.0250244,1787655168.0000000,2914.5949707,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1032.5144043,607.8738403,1.6753067,5539375.0000000,8738.8583984,2321.9233398,174.4196625,1.0970812,0,1080,,,none,,,,,0.0000000,0.5000000,,30.773444439956279
35,1081,31.9417992,30.0855999,319.0000000,0.0000000,0.5000000,6.0000000,67.3898773,1.0000000,9.1186266,1.0021362,189.2943878,9.6429071,9.7589197,134.4914703,208.3281403,12354326.0000000,1294.3187256,427.1673889,130.0000000,5007.3256836,3730.7241211,12215.0000000,99.0000000,328.0000000,159.5690002,129.1928864,1.2442256,177431.8281250,1627.0516357,348.3838806,328.0433960,1.1873022,272.5983887,436.9759521,382274112.0000000,7311.0346680,495.6425171,723.0000000,24752.7246094,21398.6406250,77671.0000000,463.0000000,1499.0000000,335.8314514,237.1629791,1.4284639,1114396.3750000,4033.2055664,877.5100708,201.3977051,1.1615855,425.3420410,735.1430054,1383612928.0000000,8239.8476562,415.9090271,1511.0000000,57921.9296875,46603.5468750,226455.0000000,888.0000000,2867.0000000,571.1491699,347.1542664,1.6514239,2794038.0000000,6143.5712891,1185.5660400,212.4125061,1.0749781,552.9965820,1008.8951416,2782464512.0000000,8373.4150391,465.8401794,2169.0000000,84105.1171875,78495.6171875,417999.0000000,1223.0000000,3911.0000000,664.8071899,404.3542175,1.6479400,4091089.0000000,7307.2114258,1462.7060547,170.9685364,1.0386150,597.7437134,1083.9566650,3526075392.0000000,8094.8041992,430.4101562,2368.0000000,92477.1171875,93229.8437500,483906.0000000,1296.0000000,4146.0000000,745.1123047,443.4142456,1.6888368,4431366.5000000,7631.6523438,1670.4992676,193.4886169,1.0458987,731.5920410,1190.2121582,4352851456.0000000,7096.8935547,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1022.9343262,583.2177734,1.7259346,5539375.0000000,8738.8583984,2284.3474121,173.8403015,1.0970812,40004116,1081,,,no_8,,,,,0.0000000,0.5000000,,67.220601567637217
36,3322,40.3459015,42.6624985,1.0000000,0.0000000,1.0000000,2.0000000,136.4458008,1.0000000,424.0848389,1.3944330,69.4900665,141.0204620,140.7308807,127.6201324,88.4868317,9086.3330078,0.9244886,0.8491213,35.0000000,1623.8469238,1823.5008545,9247.0000000,24.0000000,82.0000000,171.1615143,126.9108658,1.3678154,50344.6054688,889.3913574,216.1281128,87.7948151,1.2503253,297.0803833,174.8279724,38507.8320312,0.8683718,0.7367781,351.0000000,12927.8388672,10836.4521484,38745.0000000,241.0000000,790.0000000,389.7269287,225.1008453,1.7249485,654329.5000000,3090.6577148,634.8569336,226.7083435,1.1617039,435.3087769,346.0983887,122691.3359375,0.8906109,0.7812325,1041.0000000,40785.3710938,31416.4335938,122912.0000000,635.0000000,2061.0000000,670.6010132,322.4554443,2.0038207,2089333.0000000,5494.3906250,1259.0343018,204.5927734,1.1497979,589.0698853,615.0550537,306978.8437500,1.0708702,1.1417446,1711.0000000,65576.1796875,54806.4335938,307680.0000000,996.0000000,3211.0000000,969.0248413,392.6816406,2.4222958,3512412.2500000,6957.0268555,1616.4399414,170.6566467,1.0965590,690.7656250,805.9974365,474735.3437500,1.1593567,1.3187163,2332.0000000,91102.6562500,89394.1953125,474736.0000000,1288.0000000,4120.0000000,1123.2878418,464.1320190,2.4613619,4429944.5000000,7630.9775391,1835.9479980,189.8585358,1.0460495,827.6044312,914.3012695,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1420.1337891,633.2279663,2.3616779,5539375.0000000,8738.8583984,2476.3242188,172.5639496,1.0970812,40004147,3322,,,none,,,,,0.5000000,0.5000000,,135.478904032774324
