OID_,Shape_Leng,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp100,BtHWp1000,TPBtHWp100,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Le_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1
24,22.580624844199999,3114,38.5894012,38.5844994,235.0000000,0.0000000,1.0000000,4.0000000,22.5806007,1.0000000,0.0000000,1.0000000,14.0459003,5.6451602,5.6457701,94.0632019,200.4739990,3736850.0000000,902.7280273,256.3800049,69.0000000,2622.2700195,3328.8798828,4361.0000000,49.0000000,156.0000000,91.0136032,68.7949982,1.3670400,68866.3984375,1074.6199951,380.6900024,164.1809998,1.3344200,148.6629944,210.2949982,7004280.0000000,1045.9799805,231.0379944,278.0000000,16703.6992188,11004.0000000,6720.0000000,185.0000000,584.0000000,173.8240051,96.6325989,1.7424901,1187060.0000000,4175.3598633,861.3350220,292.2600098,1.1687100,483.5729980,286.9739990,38062500.0000000,1121.6199951,152.8399963,791.0000000,42457.6992188,29697.3007812,47770.0000000,484.0000000,1555.0000000,1087.5799561,565.2520142,1.9079500,2677030.0000000,6310.6000977,1532.3499756,305.7560120,1.1838000,645.2080078,507.7609863,334676992.0000000,1907.7700195,142.6399994,1541.0000000,66783.2031250,58064.6015625,200461.0000000,937.0000000,2996.0000000,1288.9499512,656.1339722,1.9610400,3830930.0000000,7160.0097656,1588.8699951,324.8850098,1.0649101,758.7150269,725.0599976,886777984.0000000,2536.4099121,222.5460052,2204.0000000,89954.8984375,87785.5000000,390720.0000000,1236.0000000,3944.0000000,1439.4799805,713.7119751,2.0035999,4428860.0000000,7631.3100586,1591.4100342,326.6319885,1.0464000,923.5700073,910.5679932,1867430016.0000000,3044.6499023,235.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1786.5600586,820.0170288,2.1460600,5539380.0000000,8738.8603516,1670.2099609,199.0050049,1.0970800,0,0.0000000,0.0000000,0.0000000,3114,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000
25,13.932585626300000,3115,38.5844994,38.5844994,40.0000000,0.0000000,0.5000000,4.0000000,13.9326000,1.0000000,0.0000000,1.0000000,296.5230103,1.7415700,1.7415700,108.1679993,144.7530060,2517440.0000000,643.2119751,47.3841019,63.0000000,2198.0100098,3096.3100586,4590.0000000,44.0000000,139.0000000,109.4309998,73.4712982,1.5035100,64579.8007812,1010.7899780,347.2369995,169.5449982,1.2589700,147.7189941,152.3240051,4674730.0000000,726.9470215,39.1439018,214.0000000,13353.5000000,9855.1699219,6419.0000000,134.0000000,424.0000000,147.1739960,87.1483994,1.6620600,1013100.0000000,3857.8500977,722.3449707,119.3769989,1.1690400,453.1449890,186.8430023,9450090.0000000,476.3330078,22.8722000,639.0000000,33800.3984375,22903.5000000,25536.0000000,403.0000000,1292.0000000,945.5729980,488.9030151,1.8803900,2287880.0000000,6142.9702148,1535.0999756,305.3219910,1.3125499,670.1779785,382.8439941,63076600.0000000,337.1090088,20.0804005,1322.0000000,60136.3984375,49058.3984375,163978.0000000,794.0000000,2537.0000000,1279.4599609,641.8449707,1.9866600,3687600.0000000,7064.6699219,1568.3900146,315.2460022,1.0770400,799.4739990,608.2030029,149430000.0000000,400.8699951,35.0531006,2128.0000000,87910.0000000,85969.3984375,367023.0000000,1211.0000000,3867.0000000,1446.6500244,712.6640015,2.0172100,4411770.0000000,7624.0498047,1589.8399658,326.2070007,1.0484500,978.0289917,808.7340088,271904992.0000000,443.3150024,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1804.7099609,823.0510254,2.1599801,5539380.0000000,8738.8603516,1680.5600586,199.2079926,1.0970800,0,0.0000000,0.0000000,0.0000000,3115,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5000000,0.0000000
26,8.720142422509999,3116,38.5901985,38.5886002,40.0000000,0.0000000,0.7500000,4.0000000,8.7201405,1.0000000,0.0000000,1.0000000,58.0633011,1.6350300,1.6351800,118.0950012,119.2170029,371013.0000000,95.0147018,33.2994995,47.0000000,1496.9000244,2872.3500977,3479.0000000,30.0000000,96.0000000,94.9384003,57.5898018,1.9662499,44629.3984375,832.8259888,213.2570038,184.0670013,1.2367400,177.9029999,131.0769958,712747.0000000,109.7760010,38.9978981,174.0000000,9233.5097656,8394.0996094,6379.0000000,108.0000000,341.0000000,151.1900024,78.6286011,2.0860901,646512.0000000,3226.0900879,719.0999756,91.8787994,1.2810500,332.3479919,138.5899963,885218.0000000,66.4008026,20.5349007,494.0000000,26795.0996094,17285.0000000,10610.0000000,315.0000000,1006.0000000,601.5020142,273.2839966,2.1648300,1781580.0000000,5336.3500977,1190.9799805,300.3649902,1.2719500,695.7449951,298.3779907,5509610.0000000,31.5820999,15.6191998,1115.0000000,53415.1992188,40527.8984375,126395.0000000,683.0000000,2192.0000000,1461.2900391,644.0460205,2.2675500,3186750.0000000,6676.9902344,1554.5500488,307.0950012,1.1132801,829.2459717,507.0889893,13096000.0000000,36.1320992,29.3206997,1958.0000000,81497.2968750,75565.0000000,317174.0000000,1135.0000000,3628.0000000,1630.2600098,716.3049927,2.2736599,4291740.0000000,7493.2900391,1612.6400146,326.6669922,1.0411201,1034.7700195,747.1979980,24999100.0000000,40.7585983,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,2024.6700439,835.9210205,2.4040000,5539380.0000000,8738.8603516,1656.5600586,199.5670013,1.0970800,0,0.0000000,0.0000000,0.0000000,3116,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
27,22.058963784600000,3117,38.5886002,38.5844994,40.0000000,0.0000000,0.7500000,4.0000000,22.0590000,1.0000000,0.0000000,1.0000000,58.0629997,4.1360602,4.1364398,117.9680023,74.7637024,383457.0000000,101.4850006,33.2994995,47.0000000,1496.9000244,2872.3500977,3479.0000000,31.0000000,99.0000000,94.2609024,65.7796021,1.5547000,44629.3984375,832.8259888,222.5090027,187.3240051,1.2367400,177.9389954,86.5941010,698997.0000000,109.4990005,38.9958000,173.0000000,9211.7099609,8392.4101562,6378.0000000,108.0000000,341.0000000,151.4709930,88.7151031,1.7424700,646512.0000000,3226.0900879,706.3850098,92.5745010,1.2810500,333.4370117,94.2925034,1209840.0000000,84.2910995,20.5564003,502.0000000,26943.6992188,17544.6992188,10697.0000000,320.0000000,1023.0000000,601.0009766,283.6210022,1.9425800,1781580.0000000,5336.3500977,1198.2099609,299.7130127,1.2719500,694.5529785,256.9179993,15300500.0000000,83.9001007,15.8866997,1122.0000000,53467.1992188,40718.1992188,128264.0000000,689.0000000,2211.0000000,1447.0799561,648.5620117,2.2166500,3186750.0000000,6676.9902344,1560.1300049,306.5669861,1.1132801,826.6890259,464.4490051,38398100.0000000,105.4270020,29.6702003,1965.0000000,81351.7031250,75611.5000000,317669.0000000,1141.0000000,3647.0000000,1615.0899658,720.2730103,2.2340300,4244100.0000000,7471.9902344,1613.0899658,326.1199951,1.0468301,1031.9200439,704.6350098,74741400.0000000,121.8580017,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,2009.4499512,841.6870117,2.3644500,5539380.0000000,8738.8603516,1668.6300049,199.8959961,1.0970800,0,0.0000000,0.0000000,0.0000000,3117,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
28,36.649113743199997,3118,38.5980988,38.5901985,40.0000000,0.0000000,0.5000000,4.0000000,36.6491013,1.0000000,0.0000000,1.0000000,17.6112995,4.5811400,4.5816302,116.7919998,92.4804001,1112820.0000000,262.3850098,43.4609985,52.0000000,1570.7099609,2974.7199707,4343.0000000,33.0000000,105.0000000,90.8082962,62.7466011,1.6403100,34126.6015625,744.7600098,193.4100037,181.7019958,1.2933900,158.1430054,100.9059982,1762240.0000000,271.6419983,39.0012016,181.0000000,9749.9404297,8532.4101562,6386.0000000,117.0000000,370.0000000,138.4929962,73.7421036,1.9627100,663882.0000000,3276.7099609,727.9559937,90.2970963,1.2869900,422.7609863,120.0930023,2850360.0000000,163.7460022,21.2108002,544.0000000,28266.8007812,18861.9003906,17405.0000000,346.0000000,1106.0000000,777.2550049,427.9649963,1.8719200,1819240.0000000,5394.6899414,1193.1999512,301.4089966,1.2730100,686.5540161,287.5469971,17538600.0000000,94.3365021,17.1495991,1178.0000000,55364.8007812,43195.6015625,138109.0000000,718.0000000,2299.0000000,1218.8699951,655.4920044,1.8674099,3504600.0000000,7013.3701172,1559.5300293,327.5310059,1.1168801,821.0520020,505.6719971,41564400.0000000,111.5179977,31.5557003,2036.0000000,83899.7968750,79031.8984375,336847.0000000,1172.0000000,3744.0000000,1384.0799561,726.4790039,1.8970701,4294490.0000000,7494.4702148,1624.1899414,327.3229980,1.0407799,1015.9400024,729.7470093,75841104.0000000,123.6510010,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1763.4699707,838.5020142,2.0726600,5539380.0000000,8738.8603516,1634.8499756,199.4940033,1.0970800,0,0.0000000,0.0000000,0.0000000,3118,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5000000,0.0000000
29,7.485220735420000,3119,38.5901985,38.5886002,40.0000000,0.0000000,0.5000000,4.0000000,7.4852200,1.0000000,0.0000000,1.0000000,17.6112003,0.9356530,0.9357530,117.6250000,207.0619965,695895.0000000,159.5140076,42.8902016,51.0000000,1563.2600098,2974.7199707,4303.0000000,32.0000000,102.0000000,95.9707031,65.1847000,1.7166500,34126.6015625,744.7600098,214.3320007,183.3459930,1.2933900,159.0959930,215.7109985,1015930.0000000,159.3679962,39.0008011,181.0000000,9749.9404297,8532.4101562,6386.0000000,116.0000000,366.0000000,141.3820038,77.6048965,1.9528300,663882.0000000,3276.7099609,721.7050171,91.9722977,1.2869900,391.5820007,230.2250061,1362610.0000000,82.9944992,21.0988998,532.0000000,27944.6992188,18557.5000000,14649.0000000,336.0000000,1074.0000000,702.8239746,375.5270081,1.9154500,1819240.0000000,5394.6899414,1188.1300049,300.3750000,1.2730100,687.0869751,398.3739929,6357350.0000000,36.3571014,16.7416000,1169.0000000,55308.8984375,43083.1015625,135511.0000000,709.0000000,2271.0000000,1238.3100586,645.6849976,1.9240800,3504600.0000000,7013.3701172,1551.7500000,307.1149902,1.1168801,822.2479858,616.2150269,14591600.0000000,39.5495987,30.9906006,2027.0000000,83390.6015625,78649.5000000,333976.0000000,1168.0000000,3732.0000000,1406.6500244,718.0780029,1.9513299,4294490.0000000,7494.4702148,1610.1800537,326.7179871,1.0407799,1018.6799927,842.6489868,26522800.0000000,43.2428017,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1785.3299561,833.5180054,2.1112700,5539380.0000000,8738.8603516,1656.8900146,199.4689941,1.0970800,0,0.0000000,0.0000000,0.0000000,3119,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5000000,0.0000000
30,19.067594396000001,3120,38.5886002,38.5844994,40.0000000,0.0000000,0.5000000,4.0000000,19.0676003,1.0000000,0.0000000,1.0000000,17.6114998,2.3834500,2.3837099,117.2880020,123.4440002,645203.0000000,149.1820068,41.8106003,50.0000000,1559.7299805,2974.7199707,4263.0000000,32.0000000,102.0000000,100.8270035,69.4837036,1.5922900,34126.6015625,744.7600098,227.0229950,184.1840057,1.2933900,159.2890015,132.3020020,1013870.0000000,159.1730042,38.9928017,180.0000000,9728.7802734,8531.6201172,6385.0000000,115.0000000,363.0000000,146.1219940,82.8355026,1.8275300,659675.0000000,3242.6298828,718.2449951,92.9936981,1.2683901,378.8779907,145.2649994,1316850.0000000,84.4733963,20.9605999,529.0000000,27804.4003906,18473.5996094,13741.0000000,336.0000000,1074.0000000,687.2750244,355.2179871,1.9029599,1819240.0000000,5394.6899414,1185.2700195,299.7489929,1.2730100,687.8049927,313.2309875,6134110.0000000,35.6200981,16.5800991,1162.0000000,55164.1992188,42585.3007812,134466.0000000,708.0000000,2268.0000000,1271.9100342,639.9119873,1.9863700,3504600.0000000,7013.3701172,1547.3699951,306.6520081,1.1168801,821.1259766,526.8820190,13924000.0000000,37.9505997,30.8593006,2016.0000000,83190.1015625,78114.7968750,328872.0000000,1165.0000000,3722.0000000,1440.0899658,712.6259766,2.0116799,4294490.0000000,7494.4702148,1601.8399658,326.3500061,1.0407799,1020.3300171,758.1060181,25305500.0000000,41.2580986,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1821.0600586,830.7609863,2.1615500,5539380.0000000,8738.8603516,1670.1600342,199.4539948,1.0970800,0,0.0000000,0.0000000,0.0000000,3120,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5000000,0.0000000
31,54.835249947199998,3121,38.5844994,38.5844994,40.0000000,0.0000000,0.7500000,4.0000000,54.8353004,1.0000000,53.9048004,1.0559300,312.2959900,20.3887997,20.3887997,107.9789963,60.9607010,1630680.0000000,438.8280029,42.4880981,68.0000000,2414.6599121,3521.6000977,4126.0000000,47.0000000,148.0000000,140.1179962,96.3167038,1.4418100,67997.7968750,1039.1099854,310.3320007,181.1719971,1.2636300,157.8110046,70.3927994,3178380.0000000,495.0929871,39.1054001,205.0000000,12298.5000000,9533.4296875,6410.0000000,130.0000000,409.0000000,193.6699982,114.6579971,1.6331400,943965.0000000,3788.7800293,771.0070190,293.2969971,1.2101300,450.2709961,100.0080032,5132870.0000000,308.8120117,22.6308994,609.0000000,33224.3984375,22249.5000000,23033.0000000,387.0000000,1239.0000000,962.4569702,514.5020142,1.8173000,2267970.0000000,6137.7900391,1588.9799805,305.0289917,1.3218300,677.2529907,287.4540100,46142200.0000000,261.3900146,19.2740002,1276.0000000,58815.6992188,46906.5000000,156612.0000000,764.0000000,2443.0000000,1328.6400146,687.2390137,1.9276700,3681390.0000000,7061.9399414,1620.1400146,314.6340027,1.0780200,807.9979858,510.6310120,115077000.0000000,317.3420105,34.1865005,2099.0000000,87267.0000000,84037.8984375,358865.0000000,1206.0000000,3851.0000000,1494.9399414,758.1599731,1.9591800,4411770.0000000,7624.0498047,1637.4899902,325.2680054,1.0484500,990.9780273,717.1480103,223056000.0000000,363.6700134,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1859.2299805,869.2299805,2.1066899,5539380.0000000,8738.8603516,1674.2900391,201.0570068,1.0970800,0,0.0000000,0.0000000,0.0000000,3121,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
32,20.213702167000001,3122,38.5844994,38.5844994,40.0000000,0.0000000,0.7500000,4.0000000,20.2136993,1.0000000,0.0000000,1.0000000,296.5230103,3.7900701,3.7900701,111.5619965,105.0810013,1831910.0000000,485.4129944,47.4247017,64.0000000,2266.3000488,3116.0000000,4591.0000000,43.0000000,136.0000000,119.1100006,78.5914001,1.5167300,68402.5000000,1052.8499756,337.3089905,171.8769989,1.2895800,151.6040039,112.4660034,3531350.0000000,549.6290283,39.1277008,211.0000000,13209.4003906,9841.5302734,6416.0000000,134.0000000,424.0000000,163.3269958,93.5622025,1.6940900,1013100.0000000,3857.8500977,733.7130127,293.1170044,1.1690400,453.6040039,146.0749969,6212870.0000000,338.7829895,22.8411999,632.0000000,33472.5000000,22747.9003906,25087.0000000,398.0000000,1276.0000000,957.6740112,501.1770020,1.8669699,2287880.0000000,6142.9702148,1551.9699707,305.2260132,1.3125499,671.0659790,339.0230103,39219400.0000000,218.2599945,19.8908005,1308.0000000,59652.6015625,48522.6015625,161550.0000000,786.0000000,2513.0000000,1295.8399658,655.6019897,1.9711699,3687600.0000000,7064.6699219,1584.5600586,315.0480042,1.0770400,801.1749878,564.7150269,93718704.0000000,254.5010071,34.8483009,2124.0000000,87721.2968750,85819.5000000,365018.0000000,1210.0000000,3864.0000000,1461.5999756,726.7639771,1.9988700,4411770.0000000,7624.0498047,1604.6899414,325.9049988,1.0484500,980.8079834,766.7949829,173644992.0000000,283.1109924,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1821.7800293,837.4050293,2.1431601,5539380.0000000,8738.8603516,1678.4699707,199.7859955,1.0970800,0,0.0000000,0.0000000,0.0000000,3122,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
33,36.884722726299998,3123,38.6010017,38.6010017,40.0000000,0.0000000,0.7500000,4.0000000,36.8847008,1.0000000,93.7408981,1.0522300,216.6990051,24.4923000,24.4923000,112.1520004,47.7860985,966199.0000000,257.9219971,39.9771004,73.0000000,2338.7399902,3429.5600586,3857.0000000,50.0000000,159.0000000,146.5599976,97.2193985,1.5717900,64945.8984375,979.4470215,211.6609955,205.6770020,1.1754400,165.1470032,58.4636993,1993580.0000000,310.0759888,39.1377983,222.0000000,12237.7001953,9354.5400391,6427.0000000,146.0000000,464.0000000,206.3209991,121.1910019,1.6918600,906732.0000000,3853.5200195,939.7630005,295.4429932,1.3032500,483.6929932,110.8099976,7879390.0000000,276.7879944,24.2821999,688.0000000,36380.0000000,25215.6992188,35328.0000000,424.0000000,1363.0000000,1138.7600098,613.9349976,1.8337801,2391170.0000000,6159.8701172,1622.2399902,306.4750061,1.2627600,662.2739868,311.1099854,63545200.0000000,315.2510071,21.5727997,1372.0000000,60761.5000000,51437.6992188,176235.0000000,823.0000000,2632.0000000,1392.4200439,730.5999756,1.9021800,3739550.0000000,7117.4399414,1659.6099854,315.8389893,1.0779999,788.3029785,538.5609741,151402000.0000000,399.3739929,36.3690987,2164.0000000,87464.7031250,85179.8984375,379700.0000000,1219.0000000,3892.0000000,1561.0500488,795.7869873,1.9482501,4411770.0000000,7624.0498047,1682.5799561,326.1900024,1.0484500,959.5280151,729.4959717,271636000.0000000,442.8760071,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1912.1800537,895.4890137,2.1070399,5539380.0000000,8738.8603516,1682.5799561,326.1900024,1.0970800,0,0.0000000,0.0000000,0.0000000,3123,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
34,11.634828583399999,3124,38.5927010,38.6010017,40.0000000,0.0000000,0.7500000,4.0000000,11.6348000,1.0000000,0.0000000,1.0000000,270.2690125,2.1823101,2.1815300,139.1959991,97.5184021,376179.0000000,104.3560028,31.7824001,51.0000000,1620.1199951,2941.5400391,3210.0000000,35.0000000,111.0000000,130.6250000,100.2949982,1.3388500,45486.3007812,845.7520142,208.0579987,229.7270050,1.2514000,207.6900024,109.1969986,772489.0000000,119.7679977,39.0533981,186.0000000,10203.4003906,8823.7402344,6391.0000000,115.0000000,363.0000000,204.8999939,128.4179993,1.5673500,780279.0000000,3415.2299805,690.9329834,295.6180115,1.1895500,459.6369934,134.1990051,2388630.0000000,94.3177032,21.9706993,568.0000000,29856.0000000,20581.3007812,20662.0000000,364.0000000,1165.0000000,987.8049927,528.5939941,1.7949400,1814480.0000000,5307.2202148,1265.0799561,300.2470093,1.2352999,684.5650024,307.4219971,17492400.0000000,88.0829010,18.0375004,1206.0000000,55857.1015625,44244.6015625,145098.0000000,725.0000000,2322.0000000,1394.1300049,717.5980225,1.9335001,3509040.0000000,6918.1699219,1659.2299805,315.0899963,1.0853900,817.6409912,530.5189819,42269300.0000000,111.0370026,33.0023003,2057.0000000,83535.7968750,79323.7031250,348005.0000000,1189.0000000,3796.0000000,1571.1899414,792.6489868,1.9684200,4281930.0000000,7496.9599609,1678.3000488,325.4649963,1.0445300,1006.1599731,745.3129883,74825504.0000000,121.9960022,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1936.2099609,899.3480225,2.1231799,5539380.0000000,8738.8603516,1678.3000488,325.4649963,1.0970800,0,0.0000000,0.0000000,0.0000000,3124,0.000000000000000,0,no_73,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
35,11.634929053600001,3125,38.5844994,38.5927010,40.0000000,0.0000000,0.7500000,5.0000000,11.6349001,1.0000000,0.0000000,1.0000000,270.2699890,2.1823201,2.1815500,141.2019958,97.1539993,138841.0000000,39.2018013,31.7824001,50.0000000,1610.6800537,2941.5400391,3209.0000000,34.0000000,108.0000000,141.3619995,109.8130035,1.3092000,45486.3007812,845.7520142,216.8829956,231.7579956,1.2514000,209.7859955,108.7389984,274569.0000000,42.6198997,39.0349998,185.0000000,10004.7001953,8739.5097656,6390.0000000,113.0000000,356.0000000,216.0039978,138.4409943,1.5300900,780279.0000000,3415.2299805,701.4479980,295.2109985,1.1895500,451.4769897,131.2749939,801835.0000000,32.8904991,21.6504002,562.0000000,29524.4003906,20411.0000000,19236.0000000,357.0000000,1142.0000000,971.8010254,524.7810059,1.7678300,1784660.0000000,5247.6098633,1275.1700439,299.9859924,1.2278800,685.2260132,303.9660034,5982730.0000000,30.2842999,17.6357994,1199.0000000,55773.0000000,43823.3984375,143194.0000000,721.0000000,2308.0000000,1404.9799805,724.7349854,1.9284600,3509040.0000000,6918.1699219,1667.5000000,314.8080139,1.0853900,819.1820068,527.6740112,14509200.0000000,38.1705017,32.7762985,2054.0000000,83524.6015625,79314.0000000,346775.0000000,1187.0000000,3790.0000000,1583.0300293,801.0339966,1.9623200,4281930.0000000,7496.9599609,1684.9699707,325.1400146,1.0445300,1008.3400269,743.3140259,25766900.0000000,42.0103989,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1947.8399658,907.9730225,2.1153200,5539380.0000000,8738.8603516,1684.9699707,325.1400146,1.0970800,0,0.0000000,0.0000000,0.0000000,3125,0.000000000000000,0,no_73,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
36,54.849301114500001,3126,38.5844994,38.6010017,40.0000000,0.0000000,0.7500000,3.0000000,54.8493004,1.0000000,90.6008987,1.3696899,243.0919952,27.2735004,27.2719002,138.4080048,26.1905994,108133.0000000,32.7874985,26.3563995,39.0000000,1100.3699951,1688.8900146,2730.0000000,27.0000000,86.0000000,170.6289978,105.9260025,1.7787000,32809.5000000,736.7290039,201.8399963,302.2149963,1.3164500,220.6439972,39.4371986,253493.0000000,39.2473984,38.8300018,161.0000000,8535.8398438,7721.0200195,6365.0000000,99.0000000,311.0000000,261.6319885,134.5140076,1.9826100,571968.0000000,2898.0200195,652.0889893,86.9458008,1.1684800,297.0060120,42.8176994,328453.0000000,29.8766003,20.0121002,440.0000000,24002.8007812,15714.7998047,8239.0000000,289.0000000,922.0000000,456.4200134,239.8919983,1.9619401,1492190.0000000,4832.8500977,1144.0000000,298.6170044,1.2455900,695.3790283,171.1959991,4040930.0000000,26.3820000,12.7848997,1028.0000000,50918.1992188,37629.1015625,101486.0000000,628.0000000,2022.0000000,1363.3699951,716.1550293,1.9121500,3087310.0000000,6601.0000000,1643.6199951,307.2919922,1.1231300,833.7319946,375.6440125,11461500.0000000,33.2680016,26.5435009,1868.0000000,77870.0000000,71117.1015625,286566.0000000,1103.0000000,3527.0000000,1529.7900391,788.3209839,1.9362600,4208740.0000000,7456.1801758,1698.6199951,325.8389893,1.0511600,1056.0999756,641.9400024,24532800.0000000,39.9982986,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1942.9499512,911.8270264,2.1059899,5539380.0000000,8738.8603516,1698.6199951,325.8389893,1.0970800,0,0.0000000,0.0000000,0.0000000,3126,0.000000000000000,0,no_73,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
37,6.837101388710000,3127,38.6010017,38.5980988,40.0000000,0.0000000,0.7500000,4.0000000,6.8371000,1.0000000,0.0000000,1.0000000,213.5119934,1.2819600,1.2822300,118.3140030,157.5079956,1009340.0000000,269.0530090,44.8511009,81.0000000,2610.1899414,3558.8400879,4334.0000000,59.0000000,187.0000000,127.1370010,98.4970016,1.3320800,71725.7968750,1044.5899658,251.2400055,174.4290009,1.2106100,162.1239929,166.0059967,2078260.0000000,325.7940063,39.3249016,240.0000000,15086.7998047,10554.5000000,6447.0000000,154.0000000,489.0000000,175.5859985,117.4449997,1.4512300,1158980.0000000,4138.6401367,934.4489746,296.6539917,1.1760600,484.4649963,223.1549988,8296790.0000000,232.8760071,24.6716995,710.0000000,37478.3984375,26341.4003906,37777.0000000,437.0000000,1405.0000000,1137.0600586,621.6229858,1.7775199,2461790.0000000,6233.8798828,1620.7199707,307.1969910,1.2561899,659.9780273,430.0429993,37096300.0000000,166.4459991,22.3262005,1407.0000000,62365.8984375,52832.6992188,182986.0000000,851.0000000,2719.0000000,1384.9399414,735.6900024,1.8712400,3756300.0000000,7130.8100586,1661.4399414,316.5429993,1.0772300,783.6810303,656.3729858,77993000.0000000,197.2579956,37.1663017,2179.0000000,89097.0000000,87034.2968750,385054.0000000,1226.0000000,3913.0000000,1547.0899658,796.5960083,1.9249400,4427080.0000000,7630.5600586,1688.0300293,326.8619995,1.0466100,951.8839722,843.1550293,124961000.0000000,203.7369995,40.0000000,2731.0000000,108522.0000000,109027.0000000,613346.0000000,1463.0000000,4716.0000000,1896.9599609,893.2860107,2.0940599,5539380.0000000,8738.8603516,1688.0300293,326.8619995,1.0970800,0,0.0000000,0.0000000,0.0000000,3127,0.000000000000000,0,none,0.0000000,0.0000000,0.0000000,0.0000000,0.2500000,0.5000000,0.0000000
